goods_nomenclature_sid,goods_nomenclature_item_id,productline_suffix,description
41591,"5212251000","80","Mixed mainly or solely with flax"
41592,"5212251011","10","Manufactured on handlooms"
41593,"5212251011","80","Hand-printed by the batik method"
41594,"5212251019","80","Other"
41595,"5212251091","10","Other"
41596,"5212251091","80","Hand-printed by the batik method"
41597,"5212251099","80","Other"
41598,"5212259000","80","Otherwise mixed"
41599,"5212259011","10","Manufactured on handlooms"
41600,"5212259011","80","Hand-printed by the batik method"
41601,"5212259019","80","Other"
41602,"5212259091","10","Other"
41603,"5212259091","80","Hand-printed by the batik method"
41604,"5212259099","80","Other"
41605,"5300000000","80","OTHER VEGETABLE TEXTILE FIBRES; PAPER YARN AND WOVEN FABRICS OF PAPER YARN"
41606,"5301000000","80","Flax raw or processed but not spun; flax tow and waste (including yarn waste and garnetted stock)"
41607,"5301100000","80","Flax raw or retted"
41608,"5301210000","10","Flax broken scutched hackled or otherwise processed but not spun"
41609,"5301210000","80","Broken or scutched"
41610,"5301290000","80","Other"
41611,"5301300000","80","Flax tow and waste"
41614,"5302000000","80","True hemp (Cannabis sativa L.) raw or processed but not spun; tow and waste of true hemp (including yarn waste and garnetted stock)"
41615,"5302100000","80","True hemp raw or retted"
41618,"5302900000","80","Other"
41619,"5303000000","80","Jute and other textile bast fibres (excluding flax true hemp and ramie) raw or processed but not spun; tow and waste of these fibres (including yarn waste and garnetted stock)"
41620,"5303100000","80","Jute and other textile bast fibres raw or retted"
41621,"5303900000","80","Other"
41625,"5305000000","80","Coconut abaca (Manila hemp or Musa textilis Nee) ramie and other vegetable textile fibres not elsewhere specified or included raw or processed but not spun; tow noils and waste of these fibres (including yarn waste and garnetted stock)"
41635,"5306000000","80","Flax yarn"
41636,"5306100000","80","Single"
70440,"5306101000","10","Not put up for retail sale"
70441,"5306101000","80","Measuring 8333 decitex or more (not exceeding 12 metric number)"
70442,"5306101010","80","Flax yarn (other than tow yarn) for the manufacture of multiple or cabled yarns of the footwear industry of for whipping cable"
70443,"5306101090","80","Other"
70444,"5306103000","80","Measuring less than 8333 decitex but not less than 2778 decitex (exceeding 12 metric number but not exceeding 36 metric number)"
70445,"5306103010","80","Flax yarn (other than tow yarn) measuring 3333 decitex or more (not exceeding 30 metric number) for the manufacture of multiple or cabled yarns of the footwear industry or for whipping cable"
70446,"5306103090","80","Other"
41648,"5306105000","80","Measuring less than 2778 decitex (exceeding 36 metric number)"
41649,"5306109000","80","Put up for retail sale"
41650,"5306200000","80","Multiple (folded) or cabled"
70274,"5306201000","80","Not put up for retail sale"
41654,"5306209000","80","Put up for retail sale"
41655,"5307000000","80","Yarn of jute or of other textile bast fibres of heading 5303"
41656,"5307100000","80","Single"
41659,"5307200000","80","Multiple (folded) or cabled"
41660,"5308000000","80","Yarn of other vegetable textile fibres; paper yarn"
41661,"5308100000","80","Coir yarn"
41662,"5308200000","80","True hemp yarn"
41663,"5308201000","80","Not put up for retail sale"
41664,"5308209000","80","Put up for retail sale"
41666,"5308900000","80","Other"
70275,"5308901200","10","Ramie yarn"
70276,"5308901200","80","Measuring 2778 decitex or more (not exceeding 36 metric number)"
41670,"5308901900","80","Measuring less than 2778 decitex (exceeding 36 metric number)"
73865,"5308905000","80","Paper yarn"
41671,"5308909000","80","Other"
41672,"5309000000","80","Woven fabrics of flax"
41673,"5309110000","10","Containing 85 % or more by weight of flax"
41674,"5309110000","80","Unbleached or bleached"
70277,"5309111000","80","Unbleached"
41678,"5309119000","80","Bleached"
41679,"5309190000","80","Other"
41682,"5309210000","10","Containing less than 85 % by weight of flax"
41683,"5309210000","80","Unbleached or bleached"
41686,"5309290000","80","Other"
41689,"5310000000","80","Woven fabrics of jute or of other textile bast fibres of heading 5303"
41690,"5310100000","80","Unbleached"
41691,"5310101000","80","Of a width not exceeding 150 cm"
41692,"5310109000","80","Of a width exceeding 150 cm"
41695,"5310900000","80","Other"
41696,"5310900010","80","Of a width not exceeding 150 cm"
41697,"5310900090","80","Other"
41698,"5311000000","80","Woven fabrics of other vegetable textile fibres; woven fabrics of paper yarn"
41699,"5311001000","80","Of ramie"
41700,"5311009000","80","Other"
104018,"5311009010","80","Plain-woven fabric of paper yarns glued on a tissue paper layer:<br><br><br><br>- with a weight of 190  g/m<sup>2</sup> or more but not more than 280 g/m<sup>2</sup> and<br><br><br><br>- cut into rectangles with a side length of 40 cm or more but not more than 140 cm<br>"
104116,"5311009020","80","Sisal cloth in rolls with;<br> <br><br><br>- a length of 20 metres or more but not more than 30 metres and<br> <br><br><br>- a maximum width of 25 metres<br>for use in the production of Stainless Steel Kitchenware"
104017,"5311009090","80","Other"
41701,"5400000000","80","MAN-MADE FILAMENTS; STRIP AND THE LIKE OF MAN-MADE TEXTILE MATERIALS"
41702,"5401000000","80","Sewing thread of man-made filaments whether or not put up for retail sale"
41703,"5401100000","80","Of synthetic filaments"
80870,"5401101200","10","Not put up for retail sale"
80871,"5401101200","20","Core yarn"
80971,"5401101200","80","Polyester filament surrounded by cotton fibres"
80872,"5401101400","80","Other"
80965,"5401101600","10","Other"
80964,"5401101600","80","Textured yarn"
80874,"5401101800","80","Other"
41707,"5401109000","80","Put up for retail sale"
41708,"5401200000","80","Of artificial filaments"
41709,"5401201000","80","Not put up for retail sale"
41710,"5401209000","80","Put up for retail sale"
41711,"5402000000","80","Synthetic filament yarn (other than sewing thread) not put up for retail sale including synthetic monofilament of less than 67 decitex"
86854,"5402110000","10","High tenacity yarn of nylon or other polyamides whether or not textured"
86855,"5402110000","80","Of aramids"
86856,"5402190000","80","Other"
41715,"5402200000","80","High tenacity yarn of polyesters whether or not textured"
103250,"5402200005","80","Z-twisted multiple (folded) or cabled yarn intended for the production of sewing threads ready for dyeing and for receiving a finishing treatment loosely wound on a plastic perforated tube"
103189,"5402200010","80","Other"
41716,"5402310000","10","Textured yarn"
41717,"5402310000","80","Of nylon or other polyamides measuring per single yarn not more than 50 tex"
41721,"5402320000","80","Of nylon or other polyamides measuring per single yarn more than 50 tex"
41722,"5402330000","80","Of polyesters"
86869,"5402340000","80","Of polypropylene"
41725,"5402390000","80","Other"
86874,"5402440000","10","Other yarn single untwisted or with a twist not exceeding 50 turns per metre"
86883,"5402440000","80","Elastomeric"
104686,"5402440010","80","Synthetic elastomeric filament yarn:<br><br>-untwisted or with a twist not exceeding 50 turns per metre measuring 300 dtex or more but not more than 1000 dtex<br><br>-composed of polyurethane ureas based on a copolyether glycol of tetrahydrofuran and 3-methyltetrahydrofuran<br>for use in the manufacture of disposable hygiene products of heading 9619"
104685,"5402440090","80","Other"
86875,"5402450000","80","Other of nylon or other polyamides"
86879,"5402460000","80","Other of polyesters partially oriented"
86880,"5402470000","80","Other of polyesters"
93182,"5402470020","80","Bicomponent monofilament yarn of not more than 30 dtex consisting of: <br><br><br>- a polyethylene terephthalate core and <br> <br><br><br>- an outer layer of a copolymer of polyethylene terephthalate and polyethylene isophthalate <br>for use in the manufacture of filtration fabrics"
86882,"5402470090","80","Other"
86886,"5402480000","80","Other of polypropylene"
41745,"5402490000","80","Other"
86893,"5402490030","80","Yarn of a copolymer of glycollic acid with lactic acid for the manufacture of surgical sutures"
86894,"5402490050","80","Non-textured filament yarn of poly(vinyl alcohol)"
86896,"5402490070","80","Synthetic filament yarn single containing by weight 85 % or more of acrylonitrile in the form of a wick containing 1 000 continuous filaments or more but not more than 25 000 continuous filaments of a weight per metre of 012 g or more but not more than 375 g and of a length of 100 m or more for the manufacture of carbon-fibre yarn"
86899,"5402490090","80","Other"
41760,"5402510000","10","Other yarn single with a twist exceeding 50 turns per metre"
41761,"5402510000","80","Of nylon or other polyamides"
41765,"5402520000","80","Of polyesters"
102368,"5402530000","80","Of polypropylene"
41768,"5402590000","80","Other"
41774,"5402610000","10","Other yarn multiple (folded) or cabled"
41775,"5402610000","80","Of nylon or other polyamides"
41779,"5402620000","80","Of polyesters"
102369,"5402630000","80","Of polypropylene"
41782,"5402690000","80","Other"
41790,"5403000000","80","Artificial filament yarn (other than sewing thread) not put up for retail sale including artificial monofilament of less than 67 decitex"
41791,"5403100000","80","High-tenacity yarn of viscose rayon"
41795,"5403310000","10","Other yarn single"
41796,"5403310000","80","Of viscose rayon untwisted or with a twist not exceeding 120 turns per metre"
41797,"5403320000","80","Of viscose rayon with a twist exceeding 120 turns per metre"
86902,"5403320011","10","With a twist not exceeding 250 turns per metre"
86903,"5403320011","80","Textured yarn"
86904,"5403320019","80","Other"
41799,"5403320090","80","Other"
41800,"5403330000","80","Of cellulose acetate"
86905,"5403330011","10","Single untwisted or with a twist not exceeding 250 turns per metre"
86906,"5403330011","80","Textured yarn"
86907,"5403330019","80","Other"
76396,"5403330090","80","Other"
41803,"5403390000","80","Other"
99927,"5403390010","80","Biodegradable (norm EN 14995) monofilament of not more than 33 dtex containing at least 98 % by weight polylactide (PLA) for use in the manufacture of filtration fabrics for the food industry"
99926,"5403390090","80","Other"
41804,"5403410000","10","Other yarn multiple (folded) or cabled"
41805,"5403410000","80","Of viscose rayon"
41806,"5403420000","80","Of cellulose acetate"
41807,"5403490000","80","Other"
41808,"5404000000","80","Synthetic monofilament of 67 decitex or more and of which no cross-sectional dimension exceeds 1 mm; strip and the like (for example artificial straw) of synthetic textile materials of an apparent width not exceeding 5 mm"
86934,"5404110000","10","Monofilament"
86935,"5404110000","80","Elastomeric"
86936,"5404120000","80","Other of polypropylene"
86937,"5404190000","80","Other"
86942,"5404190050","80","Monofilaments of polyester or poly(butylene terephthalate) with cross-sectional dimension of 05 mm or more but not more than 1 mm for use in the manufacture of zippers"
86943,"5404190090","80","Other"
41816,"5404900000","80","Other"
90605,"5404901000","80","Of polypropylene"
41820,"5404909000","80","Other"
72293,"5404909020","80","Strip of polyimide"
41823,"5404909090","80","Other"
41824,"5405000000","80","Artificial monofilament of 67 decitex or more and of which no cross-sectional dimension exceeds 1 mm; strip and the like (for example artificial straw) of artificial textile materials of an apparent width not exceeding 5 mm"
41825,"5406000000","80","Man-made filament yarn (other than sewing thread) put up for retail sale"
41828,"5407000000","80","Woven fabrics of synthetic filament yarn including woven fabrics obtained from materials of heading 5404"
41829,"5407100000","80","Woven fabrics obtained from high-tenacity yarn of nylon or other polyamides or of polyesters"
88799,"5407100010","80","Textile fabric consisting of warp filament yarns of polyamide-66 and weft filament yarns of polyamide-66 polyurethane and a copolymer of terephthalic acid p-phenylenediamine and 34'-oxybis (phenyleneamine)"
88803,"5407100090","80","Other"
41830,"5407200000","80","Woven fabrics obtained from strip or the like"
41831,"5407201100","10","Of polyethylene or polypropylene of a width of"
41832,"5407201100","80","Less than 3 m"
41833,"5407201900","80","3 m or more"
41834,"5407209000","80","Other"
41835,"5407300000","80","Fabrics specified in note 9 to Section XI"
41836,"5407410000","10","Other woven fabrics containing 85 % or more by weight of filaments of nylon or other polyamides"
41837,"5407410000","80","Unbleached or bleached"
41838,"5407420000","80","Dyed"
41841,"5407430000","80","Of yarns of different colours"
41842,"5407440000","80","Printed"
41845,"5407510000","10","Other woven fabrics containing 85 % or more by weight of textured polyester filaments"
41846,"5407510000","80","Unbleached or bleached"
41847,"5407520000","80","Dyed"
41848,"5407530000","80","Of yarns of different colours"
41851,"5407540000","80","Printed"
59899,"5407610000","10","Other woven fabrics containing 85 % or more by weight of polyester filaments"
59900,"5407610000","80","Containing 85 % or more by weight of non-textured polyester filaments"
59901,"5407611000","80","Unbleached or bleached"
59902,"5407613000","80","Dyed"
59903,"5407615000","80","Of yarns of different colours"
59904,"5407619000","80","Printed"
59905,"5407690000","80","Other"
59906,"5407691000","80","Unbleached or bleached"
59907,"5407699000","80","Other"
41859,"5407710000","10","Other woven fabrics containing 85 % or more by weight of synthetic filaments"
41860,"5407710000","80","Unbleached or bleached"
41864,"5407720000","80","Dyed"
41865,"5407730000","80","Of yarns of different colours"
41870,"5407740000","80","Printed"
41871,"5407810000","10","Other woven fabrics containing less than 85 % by weight of synthetic filaments mixed mainly or solely with cotton"
41872,"5407810000","80","Unbleached or bleached"
41873,"5407820000","80","Dyed"
41874,"5407830000","80","Of yarns of different colours"
41877,"5407840000","80","Printed"
41878,"5407910000","10","Other woven fabrics"
41879,"5407910000","80","Unbleached or bleached"
41880,"5407920000","80","Dyed"
41881,"5407930000","80","Of yarns of different colours"
41884,"5407940000","80","Printed"
41885,"5408000000","80","Woven fabrics of artificial filament yarn including woven fabrics obtained from materials of heading 5405"
41886,"5408100000","80","Woven fabrics obtained from high-tenacity yarn of viscose rayon"
41887,"5408210000","10","Other woven fabrics containing 85 % or more by weight of artificial filament or strip or the like"
41888,"5408210000","80","Unbleached or bleached"
41889,"5408220000","80","Dyed"
41890,"5408221000","80","Of a width exceeding 135 cm but not exceeding 155 cm plain weave twill weave cross twill weave or satin weave"
94934,"5408221010","80","Manufacture from man-made filament yarns"
94936,"5408221090","80","Other"
41891,"5408229000","80","Other"
94935,"5408229010","80","Manufacture from man-made filament yarns"
94937,"5408229090","80","Other"
41892,"5408230000","80","Of yarns of different colours"
41895,"5408240000","80","Printed"
41896,"5408310000","10","Other woven fabrics"
41897,"5408310000","80","Unbleached or bleached"
41898,"5408320000","80","Dyed"
94932,"5408320010","80","Manufacture from man-made filament yarns"
94933,"5408320090","80","Other"
41899,"5408330000","80","Of yarns of different colours"
41900,"5408340000","80","Printed"
41901,"5500000000","80","MAN-MADE STAPLE FIBRES"
41902,"5501000000","80","Synthetic filament tow"
41903,"5501100000","80","Of nylon or other polyamides"
41904,"5501200000","80","Of polyesters"
41905,"5501300000","80","Acrylic or modacrylic"
86964,"5501400000","80","Of polypropylene"
41908,"5501900000","80","Other"
41909,"5502000000","80","Artificial filament tow"
102376,"5502100000","80","Of cellulose acetate"
102377,"5502900000","80","Other"
41912,"5503000000","80","Synthetic staple fibres not carded combed or otherwise processed for spinning"
86967,"5503110000","10","Of nylon or other polyamides"
86968,"5503110000","80","Of aramids"
86969,"5503110010","80","Synthetic staple fibres of a copolymer of terephthalic acid p-phenylenediamine and 34'-oxybis(phenyleneamine) of a length of not more than 7 mm"
86970,"5503110090","80","Other"
86971,"5503190000","80","Other"
41921,"5503200000","80","Of polyesters"
41922,"5503300000","80","Acrylic or modacrylic"
41925,"5503400000","80","Of polypropylene"
41926,"5503900000","80","Other"
90606,"5503900020","80","Poly(vinyl alcohol) fibres whether or not acetalized"
90607,"5503900090","80","Other"
41936,"5504000000","80","Artificial staple fibres not carded combed or otherwise processed for spinning"
41937,"5504100000","80","Of viscose rayon"
41940,"5504900000","80","Other"
41943,"5505000000","80","Waste (including noils yarn waste and garnetted stock) of man-made fibres"
41944,"5505100000","80","Of synthetic fibres"
41945,"5505101000","80","Of nylon or other polyamides"
103067,"5505101010","80","PA6 and PA66"
103068,"5505101090","80","Other"
41946,"5505103000","80","Of polyesters"
41947,"5505105000","80","Acrylic or modacrylic"
41948,"5505107000","80","Of polypropylene"
41949,"5505109000","80","Other"
41950,"5505200000","80","Of artificial fibres"
41951,"5506000000","80","Synthetic staple fibres carded combed or otherwise processed for spinning"
41952,"5506100000","80","Of nylon or other polyamides"
41953,"5506200000","80","Of polyesters"
41954,"5506300000","80","Acrylic or modacrylic"
102378,"5506400000","80","Of polypropylene"
41957,"5506900000","80","Other"
90618,"5506900010","80","Poly(vinyl alcohol) fibres whether or not acetalized"
90617,"5506900090","80","Other"
41962,"5507000000","80","Artificial staple fibres carded combed or otherwise processed for spinning"
41963,"5508000000","80","Sewing thread of man-made staple fibres whether or not put up for retail sale"
41964,"5508100000","80","Of synthetic staple fibres"
80875,"5508101000","80","Not put up for retail sale"
41970,"5508109000","80","Put up for retail sale"
41971,"5508200000","80","Of artificial staple fibres"
41972,"5508201000","80","Not put up for retail sale"
41973,"5508209000","80","Put up for retail sale"
41974,"5509000000","80","Yarn (other than sewing thread) of synthetic staple fibres not put up for retail sale"
41975,"5509110000","10","Containing 85 % or more by weight of staple fibres of nylon or other polyamides"
41976,"5509110000","80","Single yarn"
41977,"5509120000","80","Multiple (folded) or cabled yarn"
41978,"5509210000","10","Containing 85 % or more by weight of polyester staple fibres"
41979,"5509210000","80","Single yarn"
41982,"5509220000","80","Multiple (folded) or cabled yarn"
41985,"5509310000","10","Containing 85 % or more by weight of acrylic or modacrylic staple fibres"
41986,"5509310000","80","Single yarn"
41993,"5509320000","80","Multiple (folded) or cabled yarn"
42000,"5509410000","10","Other yarn containing 85 % or more by weight of synthetic staple fibres"
42001,"5509410000","80","Single yarn"
42008,"5509420000","80","Multiple (folded) or cabled yarn"
42015,"5509510000","10","Other yarn of polyester staple fibres"
42016,"5509510000","80","Mixed mainly or solely with artificial staple fibres"
42017,"5509520000","80","Mixed mainly or solely with wool or fine animal hair"
42020,"5509530000","80","Mixed mainly or solely with cotton"
42021,"5509590000","80","Other"
42022,"5509610000","10","Other yarn of acrylic or modacrylic staple fibres"
42023,"5509610000","80","Mixed mainly or solely with wool or fine animal hair"
42026,"5509620000","80","Mixed mainly or solely with cotton"
42027,"5509690000","80","Other"
42028,"5509910000","10","Other yarn"
42029,"5509910000","80","Mixed mainly or solely with wool or fine animal hair"
42032,"5509920000","80","Mixed mainly or solely with cotton"
42033,"5509990000","80","Other"
42034,"5510000000","80","Yarn (other than sewing thread) of artificial staple fibres not put up for retail sale"
42035,"5510110000","10","Containing 85 % or more by weight of artificial staple fibres"
42036,"5510110000","80","Single yarn"
42037,"5510120000","80","Multiple (folded) or cabled yarn"
42038,"5510200000","80","Other yarn mixed mainly or solely with wool or fine animal hair"
42039,"5510300000","80","Other yarn mixed mainly or solely with cotton"
42040,"5510900000","80","Other yarn"
42041,"5511000000","80","Yarn (other than sewing thread) of man-made staple fibres put up for retail sale"
42042,"5511100000","80","Of synthetic staple fibres containing 85 % or more by weight of such fibres"
42043,"5511200000","80","Of synthetic staple fibres containing less than 85 % by weight of such fibres"
42044,"5511300000","80","Of artificial staple fibres"
42045,"5512000000","80","Woven fabrics of synthetic staple fibres containing 85 % or more by weight of synthetic staple fibres"
42046,"5512110000","10","Containing 85 % or more by weight of polyester staple fibres"
42047,"5512110000","80","Unbleached or bleached"
42048,"5512190000","80","Other"
42049,"5512191000","80","Printed"
42050,"5512199000","80","Other"
42051,"5512210000","10","Containing 85 % or more by weight of acrylic or modacrylic staple fibres"
42052,"5512210000","80","Unbleached or bleached"
42053,"5512290000","80","Other"
42054,"5512291000","80","Printed"
42055,"5512299000","80","Other"
42056,"5512910000","10","Other"
42057,"5512910000","80","Unbleached or bleached"
42058,"5512990000","80","Other"
42059,"5512991000","80","Printed"
42060,"5512999000","80","Other"
42061,"5513000000","80","Woven fabrics of synthetic staple fibres containing less than 85 % by weight of such fibres mixed mainly or solely with cotton of a weight not exceeding 170 g/m<sup>2</sup>"
42062,"5513110000","10","Unbleached or bleached"
42063,"5513110000","80","Of polyester staple fibres plain weave"
70279,"5513112000","80","Of a width of 165 cm or less"
42066,"5513119000","80","Of a width of more than 165 cm"
42067,"5513120000","80","3-thread or 4-thread twill including cross twill of polyester staple fibres"
42068,"5513130000","80","Other woven fabrics of polyester staple fibres"
42069,"5513190000","80","Other woven fabrics"
42070,"5513210000","10","Dyed"
42071,"5513210000","80","Of polyester staple fibres plain weave"
42076,"5513230000","80","Other woven fabrics of polyester staple fibres"
86985,"5513231000","80","3-thread or 4-thread twill including cross twill"
86986,"5513239000","80","Other"
42077,"5513290000","80","Other woven fabrics"
42078,"5513310000","10","Of yarns of different colours"
42079,"5513310000","80","Of polyester staple fibres plain weave"
42082,"5513390000","80","Other woven fabrics"
42083,"5513410000","10","Printed"
42084,"5513410000","80","Of polyester staple fibres plain weave"
42087,"5513490000","80","Other woven fabrics"
42088,"5514000000","80","Woven fabrics of synthetic staple fibres containing less than 85 % by weight of such fibres mixed mainly or solely with cotton of a weight exceeding 170 g/m<sup>2</sup>"
42089,"5514110000","10","Unbleached or bleached"
42090,"5514110000","80","Of polyester staple fibres plain weave"
42091,"5514120000","80","3-thread or 4-thread twill including cross twill of polyester staple fibres"
42093,"5514190000","80","Other woven fabrics"
86997,"5514191000","80","Of polyester staple fibres"
86998,"5514199000","80","Other"
42094,"5514210000","10","Dyed"
42095,"5514210000","80","Of polyester staple fibres plain weave"
42096,"5514220000","80","3-thread or 4-thread twill including cross twill of polyester staple fibres"
42097,"5514230000","80","Other woven fabrics of polyester staple fibres"
42098,"5514290000","80","Other woven fabrics"
86999,"5514300000","80","Of yarns of different colours"
87000,"5514301000","80","Of polyester staple fibres plain weave"
87001,"5514303000","80","3-thread or 4-thread twill including cross twill of polyester staple fibres"
87002,"5514305000","80","Other woven fabrics of polyester staple fibres"
87003,"5514309000","80","Other woven fabrics"
42104,"5514410000","10","Printed"
42105,"5514410000","80","Of polyester staple fibres plain weave"
42106,"5514420000","80","3-thread or 4-thread twill including cross twill of polyester staple fibres"
42107,"5514430000","80","Other woven fabrics of polyester staple fibres"
42108,"5514490000","80","Other woven fabrics"
42109,"5515000000","80","Other woven fabrics of synthetic staple fibres"
42110,"5515110000","10","Of polyester staple fibres"
42111,"5515110000","80","Mixed mainly or solely with viscose rayon staple fibres"
42112,"5515111000","80","Unbleached or bleached"
42113,"5515113000","80","Printed"
42114,"5515119000","80","Other"
42115,"5515120000","80","Mixed mainly or solely with man-made filaments"
42116,"5515121000","80","Unbleached or bleached"
42117,"5515123000","80","Printed"
42118,"5515129000","80","Other"
42119,"5515130000","80","Mixed mainly or solely with wool or fine animal hair"
42120,"5515131100","10","Mixed mainly or solely with carded wool or fine animal hair (woollen)"
42121,"5515131100","80","Unbleached or bleached"
42122,"5515131900","80","Other"
42123,"5515139100","10","Mixed mainly or solely with combed wool or fine animal hair (worsted)"
42124,"5515139100","80","Unbleached or bleached"
42125,"5515139900","80","Other"
42126,"5515190000","80","Other"
42127,"5515191000","80","Unbleached or bleached"
42128,"5515193000","80","Printed"
42129,"5515199000","80","Other"
42130,"5515210000","10","Of acrylic or modacrylic staple fibres"
42131,"5515210000","80","Mixed mainly or solely with man-made filaments"
42132,"5515211000","80","Unbleached or bleached"
42133,"5515213000","80","Printed"
42134,"5515219000","80","Other"
42135,"5515220000","80","Mixed mainly or solely with wool or fine animal hair"
42136,"5515221100","10","Mixed mainly or solely with carded wool or fine animal hair (woollen)"
42137,"5515221100","80","Unbleached or bleached"
42138,"5515221900","80","Other"
42139,"5515229100","10","Mixed mainly or solely with combed wool or fine animal hair (worsted)"
42140,"5515229100","80","Unbleached or bleached"
42141,"5515229900","80","Other"
42142,"5515290000","80","Other"
42146,"5515910000","10","Other woven fabrics"
42147,"5515910000","80","Mixed mainly or solely with man-made filaments"
42148,"5515911000","80","Unbleached or bleached"
42149,"5515913000","80","Printed"
42150,"5515919000","80","Other"
42158,"5515990000","80","Other"
87018,"5515992000","80","Unbleached or bleached"
87019,"5515994000","80","Printed"
87020,"5515998000","80","Other"
42162,"5516000000","80","Woven fabrics of artificial staple fibres"
42163,"5516110000","10","Containing 85 % or more by weight of artificial staple fibres"
42164,"5516110000","80","Unbleached or bleached"
42165,"5516120000","80","Dyed"
42166,"5516130000","80","Of yarns of different colours"
42167,"5516140000","80","Printed"
42168,"5516210000","10","Containing less than 85 % by weight of artificial staple fibres mixed mainly or solely with man-made filaments"
42169,"5516210000","80","Unbleached or bleached"
42170,"5516220000","80","Dyed"
42171,"5516230000","80","Of yarns of different colours"
42172,"5516231000","80","Jacquard fabrics of a width of 140 cm or more (mattress tickings)"
42173,"5516239000","80","Other"
42174,"5516240000","80","Printed"
42175,"5516310000","10","Containing less than 85 % by weight of artificial staple fibres mixed mainly or solely with wool or fine animal hair"
42176,"5516310000","80","Unbleached or bleached"
42177,"5516320000","80","Dyed"
42178,"5516330000","80","Of yarns of different colours"
42179,"5516340000","80","Printed"
42180,"5516410000","10","Containing less than 85 % by weight of artificial staple fibres mixed mainly or solely with cotton"
42181,"5516410000","80","Unbleached or bleached"
42182,"5516420000","80","Dyed"
42183,"5516430000","80","Of yarns of different colours"
42184,"5516440000","80","Printed"
42185,"5516910000","10","Other"
42186,"5516910000","80","Unbleached or bleached"
42187,"5516920000","80","Dyed"
42188,"5516930000","80","Of yarns of different colours"
42189,"5516940000","80","Printed"
42190,"5600000000","80","WADDING FELT AND NONWOVENS; SPECIAL YARNS; TWINE CORDAGE ROPES AND CABLES AND ARTICLES THEREOF"
42191,"5601000000","80","Wadding of textile materials and articles thereof; textile fibres not exceeding 5 mm in length (flock) textile dust and mill neps"
42195,"5601210000","10","Wadding of textile materials and articles thereof"
42196,"5601210000","80","Of cotton"
42197,"5601211000","80","Absorbent"
42198,"5601219000","80","Other"
42199,"5601220000","80","Of man-made fibres"
42200,"5601221000","80","Rolls of a diameter not exceeding 8 mm"
90619,"5601229000","80","Other"
42204,"5601290000","80","Other"
42205,"5601300000","80","Textile flock and dust and mill neps"
42206,"5601300010","80","Poly(vinyl alcohol) fibres whether or not acetalized"
76769,"5601300040","80","Synthetic staple fibres of a copolymer of terephthalic acid p-phenylenediamine and 34'-oxybis(phenyleneamine) of a length of not more than 7 mm"
42207,"5601300090","80","Other"
42208,"5602000000","80","Felt whether or not impregnated coated covered or laminated"
42209,"5602100000","80","Needleloom felt and stitch-bonded fibre fabrics"
42210,"5602101100","10","Not impregnated coated covered or laminated"
42211,"5602101100","20","Needleloom felt"
42212,"5602101100","80","Of jute or other textile bast fibres of heading 5303"
42213,"5602101900","80","Of other textile materials"
42214,"5602103100","10","Stitch-bonded fibre fabrics"
42215,"5602103100","80","Of wool or fine animal hair"
90620,"5602103800","80","Of other textile materials"
90621,"5602103810","80","Of coarse animal hair"
90622,"5602103890","80","Other"
42218,"5602109000","80","Impregnated coated covered or laminated"
42219,"5602210000","10","Other felt not impregnated coated covered or laminated"
42220,"5602210000","80","Of wool or fine animal hair"
42221,"5602290000","80","Of other textile materials"
80878,"5602290010","80","Of coarse animal hair"
80880,"5602290090","80","Of other textile materials"
42224,"5602900000","80","Other"
42225,"5603000000","80","Nonwovens whether or not impregnated coated covered or laminated"
59908,"5603110000","10","Of man-made filaments"
59909,"5603110000","80","Weighing not more than 25 g/m<sup>2</sup>"
59910,"5603111000","80","Coated or covered"
61263,"5603111010","80","Poly(vinyl alcohol) non-wovens in the piece or cut into rectangles:<br> <br><br><br>- of a thickness of 200 µm or more but not more than 280 µm and<br> <br><br><br>- of a weight of 20 g/m<sup>2</sup> or more but not more than 50 g/m<sup>2</sup><br>"
61265,"5603111090","80","Other"
59911,"5603119000","80","Other"
61266,"5603119010","80","Poly(vinyl alcohol) non-wovens in the piece or cut into rectangles:<br> <br><br><br>- of a thickness of 200 µm or more but not more than 280 µm and<br> <br><br><br>- of a weight of 20 g/m<sup>2</sup> or more but not more than 50 g/m<sup>2</sup><br>"
61267,"5603119090","80","Other"
59912,"5603120000","80","Weighing more than 25 g/m<sup>2</sup> but not more than 70 g/m<sup>2</sup>"
59913,"5603121000","80","Coated or covered"
61268,"5603121010","80","Poly(vinyl alcohol) non-wovens in the piece or cut into rectangles:<br> <br><br><br>- of a thickness of 200 µm or more but not more than 280 µm and<br> <br><br><br>- of a weight of 20 g/m<sup>2</sup> or more but not more than 50 g/m<sup>2</sup><br>"
61270,"5603121090","80","Other"
59914,"5603129000","80","Other"
61271,"5603129010","80","Poly(vinyl alcohol) non-wovens in the piece or cut into rectangles:<br> <br><br><br>- of a thickness of 200 µm or more but not more than 280 µm and<br> <br><br><br>- of a weight of 20 g/m<sup>2</sup> or more but not more than 50 g/m<sup>2</sup><br>"
61273,"5603129030","80","Non-wovens of aromatic polyamide fibres obtained by polycondensation of m-phenylenediamine and isophthalic acid in the piece or cut into rectangles"
71120,"5603129060","80","Non-woven of spunbonded polyethylene of a weight of more than 60 g/m2 but not more than 80 g/m2 and an air resistance (Gurley) of 8 seconds or more but not more than 36 seconds (as determined by the ISO 5636/5 method)"
