goods_nomenclature_sid,goods_nomenclature_item_id,productline_suffix,description
49438,"8483500000","80","Flywheels and pulleys including pulley blocks"
83404,"8483502000","80","Of cast iron or cast steel"
83405,"8483502010","80","For use in civil aircraft"
83412,"8483502090","80","Other"
83419,"8483508000","80","Other"
83406,"8483508010","80","For use in civil aircraft"
83413,"8483508090","80","Other"
49444,"8483600000","80","Clutches and shaft couplings (including universal joints)"
83420,"8483602000","80","Of cast iron or cast steel"
83407,"8483602010","80","For use in civil aircraft"
83414,"8483602090","80","Other"
83421,"8483608000","80","Other"
83408,"8483608010","80","For use in civil aircraft"
83415,"8483608090","80","Other"
49450,"8483900000","80","Toothed wheels chain sprockets and other transmission elements presented separately; parts"
83422,"8483902000","80","Parts of bearing housings"
83409,"8483902010","80","For use in civil aircraft"
83416,"8483902090","80","Other"
83423,"8483908100","10","Other"
83424,"8483908100","80","Of cast iron or cast steel"
83410,"8483908110","80","For use in civil aircraft"
83417,"8483908190","80","Other"
83425,"8483908900","80","Other"
83411,"8483908910","80","For use in civil aircraft"
83418,"8483908990","80","Other"
49459,"8484000000","80","Gaskets and similar joints of metal sheeting combined with other material or of two or more layers of metal; sets or assortments of gaskets and similar joints dissimilar in composition put up in pouches envelopes or similar packings; mechanical seals"
49460,"8484100000","80","Gaskets and similar joints of metal sheeting combined with other material or of two or more layers of metal"
83397,"8484100010","80","For use in civil aircraft"
83400,"8484100090","80","Other"
60414,"8484200000","80","Mechanical seals"
103062,"8484200010","80","Mechanical shaft seal for incorporation into rotary compressors for use in the manufacture of motor vehicle air condition units"
104629,"8484200020","80","Mechanical face sealing device made of two movable rings (one ceramic mating with a thermal conductivity lower than 80W/mK and the other carbon sliding) one spring and a nitrile sealant on the external side"
103061,"8484200090","80","Other"
49463,"8484900000","80","Other"
83401,"8484900010","80","For use in civil aircraft"
83402,"8484900090","80","Other"
85494,"8486000000","80","Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers semiconductor devices electronic integrated circuits or flat panel displays; machines and apparatus specified in note 9(C) to this chapter; parts and accessories"
85495,"8486100000","80","Machines and apparatus for the manufacture of boules or wafers"
85496,"8486200000","80","Machines and apparatus for the manufacture of semiconductor devices or of electronic integrated circuits"
85499,"8486300000","80","Machines and apparatus for the manufacture of flat panel displays"
85504,"8486400000","80","Machines and apparatus specified in note 9(C) to this chapter"
85505,"8486900000","80","Parts and accessories"
85434,"8487000000","80","Machinery parts not containing electrical connectors insulators coils contacts or other electrical features not specified or included elsewhere in this chapter"
85435,"8487100000","80","Ships' or boats' propellers and blades therefor"
85436,"8487101000","80","Of bronze"
85437,"8487109000","80","Other"
85438,"8487900000","80","Other"
95895,"8487904000","80","Of cast iron"
95897,"8487904010","80","For use in certain types of aircraft"
95898,"8487904090","80","Other"
85445,"8487905100","10","Of iron or steel"
85446,"8487905100","80","Of cast steel"
85447,"8487905110","80","For use in certain types of aircraft"
85448,"8487905190","80","Other"
95896,"8487905700","80","Of open-die forged or closed-die forged iron or steel"
95899,"8487905710","80","For use in certain types of aircraft"
95900,"8487905790","80","Other"
85455,"8487905900","80","Other"
85456,"8487905910","80","For use in certain types of aircraft"
85457,"8487905990","80","Other"
85458,"8487909000","80","Other"
85459,"8487909010","80","For use in certain types of aircraft"
85460,"8487909090","80","Other"
49496,"8500000000","80","ELECTRICAL MACHINERY AND EQUIPMENT AND PARTS THEREOF; SOUND RECORDERS AND REPRODUCERS TELEVISION IMAGE AND SOUND RECORDERS AND REPRODUCERS AND PARTS AND ACCESSORIES OF SUCH ARTICLES"
49497,"8501000000","80","Electric motors and generators (excluding generating sets)"
49498,"8501100000","80","Motors of an output not exceeding 375 W"
49499,"8501101000","80","Synchronous motors of an output not exceeding 18 W"
49500,"8501101010","80","For use in certain types of aircraft"
99943,"8501101020","80","Synchronous motor for a dishwasher with a water flow control mechanism with   - a length without axle of 24 mm (+/- 03)   - a diameter of 493 mm (+/- 03)   - a rated voltage of 220 V AC or more but not more than 240 V AC   - a rated frequency of 50 Hz or more but not more than 60 Hz   - an input power of not more than 4 W   - a rotation speed of 4rpm or more but not more than 48rpm   - an output torque of not less than 10kgf/cm "
104630,"8501101030","80","Motors for air pumps with: -operating voltage of 9 VDC or more but not more than 24 VDC -operating temperature range of -40°C or more but not more than 80°C -an output not exceeding 18 W  for use in the manufacture of pneumatic support and ventilation systems for car seats"
105301,"8501101040","80","Synchronous hybrid stepper motor with: -an output not exceeding 18 W -two phases -a rated current of not more than 25 A/phase -a rated voltage of not more than 20 V -with or without a threaded shaft for use in the manufacture of 3D printers"
49501,"8501101090","80","Other"
49502,"8501109100","10","Other"
49503,"8501109100","80","Universal AC/DC motors"
49504,"8501109110","80","For use in certain types of aircraft"
49505,"8501109190","80","Other"
49506,"8501109300","80","AC motors"
49507,"8501109310","80","For use in certain types of aircraft"
49508,"8501109390","80","Other"
49509,"8501109900","80","DC motors"
49510,"8501109910","80","For use in certain types of aircraft"
104540,"8501109956","10","Other"
102915,"8501109956","80","DC Motor : - with a speed rotation of not more than 7000 rpm (without load) - with a nominal voltage of 12 V (± 4 V) - with a maximum power of 1378 W ( at 309 A) - with a specified temperature range from -40°C to 160°C - with a gear connection - with a mechanical attachment interface - with 2 electrical connections - with a maximum torque of 100 Nm "
102916,"8501109958","80","DC Motor : - with a speed rotation of not more than 6500 rpm (without load) - with a nominal  voltage of 12 V (± 4 V) - with a maximal power below than 20 W - with a specified temperature range from -40°C to 160°C - with a worm gear drive - with a mechanical attachment interface - with 2 electrical connections - with a maximum torque of 75 Nm "
97543,"8501109960","80","DC motor   - with a rotor speed of 3 500 rpm or more but not more than 5 000 rpm loaded and not more than 6 500 rpm when not loaded   - with a power supply voltage of 100 V or more but not more than 240 V for use in the manufacture of electric fryers"
105778,"8501109964","80","DC motor to control angular position of the flap to adjust gas flow in the Air Throttle and EGR valve: -with Ingress Protection (IP) standard of IP69 -with a rotor speed of not more than 6 500 rpm when not loaded -with a rated voltage of 120 V (+/- 01) -of a specified temperature range of - 40 °C or more but not more than + 165 °C -with or without a connecting pinion -with or without an engine connector -with or without a flange -with a diameter of not more than 40 mm (not including the flange) -with an overall height of not more than 90 mm (from the base to the pinion) "
103100,"8501109965","80","Electric turbocharger actuator with: - a DC motor - an integrated gear mechanism - a (pulling)force of 200 N or more at a minimum of 140°C elevated ambient temperature - a (pulling) force of 250 N or more in each position of its stroke - an effective stroke of 15 mm or more but not more than 25 mm - with or without an on-board diagnostics interface "
98285,"8501109970","80","DC stepping motor with   - an angle of step of 75 ° (± 05 °)   - a two-phase winding    - a rated voltage of 9 V or more but not more than 160 V   - of a specified temperature range covering at least - 40 °C to + 105 °C   - with or without connecting pinion   - with or without motor drive connector "
99594,"8501109975","80","Permanently excited DC motor with   - a multiple-phase winding   - an external diameter of 28 mm or more but not more than 35 mm   - a rated speed of not more than 12 000 rpm   - a power supply voltage of 8 V or more but not more than 27 V "
79464,"8501109979","80","DC motor with brushes and an internal rotor with a three-phase winding whether or not equipped with a worm of a specified temperature range covering at least - 20°C to + 70°C"
91234,"8501109980","80","DC stepping motor with:   - an angle of step of 75° (± 05°)   - a pull-out torque at 25 °C of 25 mNm or more   - a pull-out pulse rate of 1 500 pps or more   - a two-phase winding and   - a rated voltage of 105 V or more but not more than 160 V "
49546,"8501109990","80","Other"
49548,"8501200000","80","Universal AC/DC motors of an output exceeding 375 W"
82354,"8501200010","80","Of an output exceeding 735 W but not exceeding 150 kW for use in civil aircraft"
82355,"8501200020","80","Of an output of less than 750 W or exceeding 150 kW for use in certain types of aircraft"
103621,"8501200030","80","Universal AC/DC motor with - a rated output of 12 kW - a supply voltage of 230 V and - engine brake - assembled to a reduction gear with output shaft which is contained in a plastic housing for use as electric drive of lawnmower blades"
82356,"8501200090","80","Other"
49553,"8501310000","10","Other DC motors; DC generators"
49554,"8501310000","80","Of an output not exceeding 750 W"
82357,"8501310010","80","Motors of an output exceeding 735 W DC generators for use in civil aircraft"
82358,"8501310020","80","for use in certain types of aircraft"
104477,"8501310030","10","Other"
88382,"8501310030","80","DC motor brushless with a three-phase winding an external diameter of 85 mm or more but not exceeding 115 mm a nominal torque of 2.23 Nm (± 1.0 Nm) of an output of more than 120 W but not exceeding 520 W calculated with 1550 RPM (± 350 RPM) at a supply voltage of 12 V equipped with electronic circuit with sensors using the Hall effect for use with an electric power steering control module (power steering motor)"
104189,"8501310037","80","Permanently excited DC motor with - a multiple-phase winding - an external diameter of 30 mm or more but not more than 90 mm including mounting flange - a rated speed of not more than 15 000 rpm - an output of 45 W or more but not more than 400 W and - a supply voltage of 9 V or more but not more than 50 V - whether or not with a drive disc - whether or not with a crankcase - whether or not with a fan - whether or not with a cap assembly - whether or not with a sun gear - whether or not with a speed and rotational direction encoder - whether or not with or without a speed or rotational direction sensor of resolver type or Hall effect type - whether or not with a mounting flange "
97901,"8501310045","80","DC motors brushless with:   - an external diameter of 90 mm or more but not more than 110 mm   - a rated speed of not more than 3 680 rpm   - an output of 600 W or more but not more than 740 W at 2 300 rpm and at 80 °C   - a supply voltage of 12 V   - a torque of not more than 567 Nm   - a rotor position sensor   - an electronic star-point relay and   - for use with an electric power steering control module "
103941,"8501310050","80","DC motors brushless with:  - an external diameter of 80 mm or more but not more than 200 mm - a supply voltage of 9 V or more but not more than 16 V - an output at 20 °C of 300 W or more but not more than 750 W - a torque at 20 °C of 200 Nm or more but not more than 700 Nm - a rated speed at 20 °C of 600 rpm or more but not more than 3 100 rpm - with or without a pulley - with or without an electronic power steering sensor/controller"
105649,"8501310053","80","Automotive-ready brushless and permanently excited direct current motor with: -a specified speed of not more than 4 100 rpm -a minimum output of 400 W but not more than 13 kW (at 12V) -a flange diameter of 85 mm or more but not more than 200 mm -a maximum length of 335 mm measured from the beginning of the shaft to the outer ending -a housing length of not more than 265 mm measured from the flange to the outer ending -a maximum of two-piece (basic housing including electric components and flange with minimum 2 and maximum 11 bore holes) aluminium diecast or sheet steel housing whether or not with a sealing compound (groove with an O-ring and grease) -a stator with single T-tooth design and single coil windings in 9/6 or 12/8 topology and -surface magnets -whether or not with electronic power steering controller "
97902,"8501310055","80","DC motor with or without commutator with -an external diameter of 242 mm or more but not more than 140 mm -a rated speed of 3300 rpm or more but not more than 26200 rpm -a rated supply voltage of 36 V or more but not more than 230 V -an output power of more than 375 W  but not more than 2400 W -a free load current of not more than 201 A -a maximum efficiency of 50 % or more for driving hand-held power tools or lawn mowers"
103650,"8501310075","80","Brushless DC motor assembly comprised of a motor and transmission with: - electronic control operating by Hall Effect position sensors - voltage input 9V or more but not more than 16V - external diameter of the motor 70 mm or more but not more than 80 mm - output motor power  350 W or more but not more than 550W - maximum output torque 50 Nm or more but not more than 52 Nm - maximum output rotation speed 280 rpm or more but not more than 300 rpm - coaxial male spline outputs of outer diameter  20 mm (±1 mm) 17 teeth and minimum length of teeth 25 mm (± 1 mm) and - with distance between root of splines 119 mm (± 1 mm) for use in the manufacture of all-terrain or utility task vehicles"
97714,"8501310099","80","Other"
49559,"8501320000","80","Of an output exceeding 750 W but not exceeding 75 kW"
93164,"8501320010","80","For use in civil aircraft"
104660,"8501320040","10","Other"
104662,"8501320040","80","DC motor with or without commutator with -an external diameter of 242 mm or more but not more than 140 mm -a rated speed of 3300 rpm or more but not more than 26200 rpm -a rated supply voltage of 36 V or more but not more than 230 V -an output power of more than 375 W  but not more than 2400 W -a free load current of not more than 201 A -a maximum efficiency of 50 % or more for driving hand-held power tools or lawn mowers"
105651,"8501320045","80","Automotive-ready brushless and permanently excited direct current motor with: -a specified speed of not more than 4 100 rpm -a minimum output of 400 W but not more than 13 kW (at 12V) -a flange diameter of 85 mm or more but not more than 200 mm -a maximum length of 335 mm measured from the beginning of the shaft to the outer ending -a housing length of not more than 265 mm measured from the flange to the outer ending -a maximum of two-piece (basic housing including electric components and flange with minimum 2 and maximum 11 bore holes) aluminium diecast or sheet steel housing whether or not with a sealing compound (groove with an O-ring and grease) -a stator with single T-tooth design and single coil windings in 9/6 or 12/8 topology and -surface magnets -whether or not with electronic power steering controller "
97717,"8501320099","80","Other"
49564,"8501330000","80","Of an output exceeding 75 kW but not exceeding 375 kW"
82374,"8501330010","80","Motors of an output not exceeding 150 kW and generators for use in civil aircraft"
82376,"8501330020","80","Of an output exceding 150 kW for use in certain types of aircraft"
93205,"8501330030","80","Electric drive for motor vehicles with an output of not more than 315 kW: - with an AC or DC motor with or without transmission - with or without power electronics "
97720,"8501330099","80","Other"
49571,"8501340000","80","Of an output exceeding 375 kW"
93166,"8501340010","80","Generators for use in civil aircraft"
97723,"8501340099","80","Other"
49578,"8501400000","80","Other AC motors single-phase"
82384,"8501402000","80","Of an output not exceeding 750 W"
82386,"8501402010","80","Of an output exceeding 735 W for use in civil aircraft"
82388,"8501402020","80","For use in certain types of aircraft"
99419,"8501402040","80","Electric AC commutator motor single-phase with an output of 250 W or more an input power of 700 W or more but not more than 2 700 W an external diameter of more than 120 mm (± 02 mm) but not more than 135 mm (± 02 mm) a rated speed of more than 30 000 rpm but not more than 50 000 rpm equipped with air-inducting ventilator for use in the manufacture of vacuum cleaners"
98249,"8501402080","80","Other"
82385,"8501408000","80","Of an output exceeding 750 W"
82387,"8501408010","80","Of an output not exceeding 150 kW for use in civil aircraft"
82389,"8501408020","80","Of an output exceeding 150 kW for use in certain types of aircraft"
88921,"8501408030","80","Electric AC commutator motor single-phase with an output of more than 750 W an input power of 700 W or more but not more than 2 700 W an external diameter of more than 120 mm (± 02 mm) but not more than 135 mm (± 02 mm) a rated speed of more than 30 000 rpm but not more than 50 000 rpm equipped with air-inducting ventilator for use in the manufacture of vacuum cleaners"
95333,"8501408050","80","Electric drive for motor vehicles with an output of not more than 315 kW: - with an AC or DC motor with or without transmission - with or without power electronics "
82391,"8501408090","80","Other"
49590,"8501510000","10","Other AC motors multi-phase"
49591,"8501510000","80","Of an output not exceeding 750 W"
82392,"8501510010","80","Of an output exceeding 735 W for use in civil aircraft"
82393,"8501510020","80","Of an output of less than 750 W for use in certain types of aircraft"
93873,"8501510030","80","AC synchronous servo motor with resolver and brake for a maximum speed of not more than 6 000 rpm with:  - an output of 340 W or more but not more than 74 kW    - a flange of dimensions of not more than 180 mm !x! 180 mm and    - a length from flange to extreme end of resolver of not more than 271 mm"
82394,"8501510090","80","Other"
49596,"8501520000","80","Of an output exceeding 750 W but not exceeding 75 kW"
82395,"8501522000","80","Of an output exceeding 750 W but not exceeding 75 kW"
82398,"8501522010","80","For use in civil aircraft"
93876,"8501522050","10","Other"
93874,"8501522050","80","AC synchronous servo motor with resolver and brake for a maximum speed of not more than 6 000 rpm with:  - an output of 340 W or more but not more than 74 kW    - a flange of dimensions of not more than 180 mm !x! 180 mm and    - a length from flange to extreme end of resolver of not more than 271 mm"
93875,"8501522089","80","Other"
82396,"8501523000","80","Of an output exceeding 75 kW but not exceeding 37 kW"
82399,"8501523010","80","For use in civil aircraft"
82402,"8501523090","80","Other"
82397,"8501529000","80","Of an output exceeding 37 kW but not exceeding 75 kW"
82400,"8501529010","80","For use in civil aircraft"
82401,"8501529090","80","Other"
49608,"8501530000","80","Of an output exceeding 75 kW"
49611,"8501535000","80","Traction motors"
95338,"8501535010","80","Electric drive for motor vehicles with an output of not more than 315 kW: - with an AC or DC motor with or without transmission - with or without power electronics "
105028,"8501535020","80","AC traction motor of the Interior Permanent Magnet Synchronous Motor (IPMSM) type with: -a torque output of 200 Nm or more but not more than 400 Nm -a power output of 50 kW or more but not more than 200 kW  -a rotation speed of no more than 15 000 rpm for use in the manufacture of electric vehicles"
95339,"8501535090","80","Other"
82404,"8501538100","10","Other of an output"
82405,"8501538100","80","Exceeding 75 kW but not exceeding 375 kW"
82406,"8501538110","80","Of an output not exceeding 150 kW for use in civil aircraft"
82407,"8501538120","80","Of an output exceeding 150 kW for use in certain types of aircraft"
82408,"8501538190","80","Other"
49620,"8501539400","80","Exceeding 375 kW but not exceeding 750 kW"
49621,"8501539410","80","For use in certain types of aircraft"
49622,"8501539490","80","Other"
49623,"8501539900","80","Exceeding 750 kW"
49624,"8501539910","80","For use in certain types of aircrafts"
49625,"8501539990","80","Other"
49626,"8501610000","10","AC generators (alternators)"
49627,"8501610000","80","Of an output not exceeding 75 kVA"
82409,"8501612000","80","Of an output not exceeding 75 kVA"
82412,"8501612010","80","For use in civil aircraft"
105941,"8501612090","80","Other"
82410,"8501618000","80","Of an output exceeding 75 kVA but not exceeding 75 kVA"
82411,"8501618010","80","For use in civil aircraft"
97729,"8501618099","80","Other"
49632,"8501620000","80","Of an output exceeding 75 kVA but not exceeding 375 kVA"
82416,"8501620010","80","For use in civil aircraft"
96962,"8501620030","10","Other"
96961,"8501620030","80","Fuel cell system  - consisting of at least phosphoric acid fuel cells  - in a housing with integrated water management and gas treatment  - for permanent stationary energy supply "
97732,"8501620098","80","Other"
49635,"8501630000","80","Of an output exceeding 375 kVA but not exceeding 750 kVA"
82418,"8501630010","80","For use in civil aircraft"
97735,"8501630099","80","Other"
49638,"8501640000","80","Of an output exceeding 750 kVA"
49639,"8502000000","80","Electric generating sets and rotary converters"
49640,"8502110000","10","Generating sets with compression-ignition internal combustion piston engines (diesel or semi-diesel engines)"
49641,"8502110000","80","Of an output not exceeding 75 kVA"
82421,"8502112000","80","Of an output not exceeding 75 kVA"
82424,"8502112010","80","For use in civil aircraft"
82425,"8502112090","80","Other"
82422,"8502118000","80","Of an output exceeding 75 kVA but not exceeding 75 kVA"
82423,"8502118010","80","For use in civil aircraft"
82426,"8502118090","80","Other"
49647,"8502120000","80","Of an output exceeding 75 kVA but not exceeding 375 kVA"
82420,"8502120010","80","For use in civil aircraft"
82419,"8502120090","80","Other"
49650,"8502130000","80","Of an output exceeding 375 kVA"
82427,"8502132000","80","Of an output exceeding 375 kVA but not exceeding 750 kVA"
82430,"8502132010","80","For use in civil aircraft"
82435,"8502132090","80","Other"
82428,"8502134000","80","Of an output exceeding 750 kVA but not exceeding 2 000 kVA"
82431,"8502134010","80","For use in civil aircraft"
82434,"8502134090","80","Other"
82429,"8502138000","80","Of an output exceeding 2 000 kVA"
82432,"8502138010","80","For use in civil aircraft"
82433,"8502138090","80","Other"
49655,"8502200000","80","Generating sets with spark-ignition internal combustion piston engines"
82436,"8502202000","80","Of an output not exceeding 75 kVA"
82440,"8502202010","80","For use in civil aircraft"
82444,"8502202090","80","Other"
82437,"8502204000","80","Of an output exceeding 75 kVA but not exceeding 375 kVA"
82441,"8502204010","80","For use in civil aircraft"
82445,"8502204090","80","Other"
82438,"8502206000","80","Of an output exceeding 375 kVA but not exceeding 750 kVA"
82442,"8502206010","80","For use in civil aircraft"
82446,"8502206090","80","Other"
82439,"8502208000","80","Of an output exceeding 750 kVA"
82443,"8502208010","80","For use in civil aircraft"
82447,"8502208090","80","Other"
60415,"8502310000","10","Other generating sets"
60416,"8502310000","80","Wind-powered"
105823,"8502310011","10","For use in civil aircraft"
105821,"8502310011","80","Utility scale wind turbines of an electrical power generation capacity – either in onshore or offshore applications - equal to or in excess of 1.00 megawatt fitted in a steel wind tower and a nacelle where the tower is tubular whether or not tapered whether or not assembled whether or not including an embedded tower foundation section whether or not joined with rotor blades designed to support the nacelle and rotor blades and with a minimum height of 50 meters measured from the base of the tower to the bottom of the nacelle when the tower is fully assembled"
105817,"8502310019","80","Other"
105824,"8502310085","10","Other"
105822,"8502310085","80","Utility scale wind turbines of an electrical power generation capacity – either in onshore or offshore applications - equal to or in excess of 1.00 megawatt fitted in a steel wind tower and a nacelle where the tower is tubular whether or not tapered whether or not assembled whether or not including an embedded tower foundation section whether or not joined with rotor blades designed to support the nacelle and rotor blades and with a minimum height of 50 meters measured from the base of the tower to the bottom of the nacelle when the tower is fully assembled"
105818,"8502310097","80","Other"
60417,"8502390000","80","Other"
82450,"8502392000","80","Turbo-generators"
82456,"8502392010","80","For use in civil aircraft"
82454,"8502392090","80","Other"
82451,"8502398000","80","Other"
82453,"8502398010","80","For use in civil aircraft"
82455,"8502398090","80","Other"
49665,"8502400000","80","Electric rotary converters"
82584,"8502400010","80","For use in civil aircraft"
82586,"8502400090","80","Other"
49668,"8503000000","80","Parts suitable for use solely or principally with the machines of heading 8501 or 8502"
49669,"8503001000","80","Non-magnetic retaining rings"
49670,"8503001010","80","For use in certain types of aircraft"
49671,"8503001090","80","Other"
49675,"8503009100","10","Other"
49676,"8503009100","80","Of cast iron or cast steel"
49677,"8503009110","80","For use in certain types of aircraft"
65998,"8503009131","10","Other"
65659,"8503009131","80","Rotor at the inner side provided with one or two magnetic rings (uniform or sectional) whether or not incorporated in a steel ring"
65986,"8503009199","80","Other"
49679,"8503009900","80","Other"
49680,"8503009910","80","For use in certain types of aircraft"
63595,"8503009931","10","Other"
63480,"8503009931","80","Stamped collector of an electric motor having an external diameter of not more than 16 mm"
65660,"8503009932","80","Rotor at the inner side provided with one or two magnetic rings (uniform or sectional) whether or not incorporated in a steel ring"
91879,"8503009933","80","Stator for brushless motor of electrical power steering with a roundness tolerance of 50 μm"
91880,"8503009934","80","Rotor for brushless motor of electrical power steering with a roundness tolerance of 50 μm"
104119,"8503009937","80","Rotor for an electric motor with the rotor cylindrical body made of agglomerated ferrite and plastics and the shaft made of metal with: - diameter of the rotor body of 17 mm or more but not more than 37 mm - length of the rotor body of 12 mm or more but not more than 36 mm - shaft length of 52 mm or more but not more than 82 mm "
97544,"8503009940","80","Fuel cell membrane in rolls or sheets with a width of not more than 150 cm for use in the manufacture of fuel cells in Heading 8501"
105360,"8503009943","80","Silicone or plastic keyboards comprising: -parts of common metal and -whether or not comprising parts of plastic -epoxy resin reinforced with fiberglass or wood -whether or not printed or surface-treated -with or without electrical conductors -with or without a membrane bonded to the keyboard -with or without mono or multilayer protective film "
104659,"8503009955","80","Stator for brushless motor with: -an internal diameter of 2066 mm (± 05) -an external diameter of 2650 mm (± 02) and -a width of 372 mm or more but not more than 478 mm of a kind used in the manufacture of washing machine washer-dryer or dryer equipped with direct drive drums"
98644,"8503009960","80","Engine cover for electronic belt drive steering system ​​of galvanized steel with a thickness of not more than 25 mm (± 025 mm)"
104889,"8503009965","80","Rotor body of stacked electrical sheet having: -a diameter of 18 mm or more but not more than 35 mm and -a length of 20 mm or more but not more than 65 mm "
104888,"8503009975","80","Stator body of stacked electrical sheet having: -an inner diameter of 18 mm or more but not more than 35 mm -an outer diameter of 35 mm or more but not more than 65 mm and -a length of 20 mm or more but not more than 65 mm "
104890,"8503009980","80","Steel motor housing having: -an inner diameter of 35 mm or more but not more than 65 mm -an outer diameter of 35 mm or more but not more than 70 mm and -a length of 35 mm or more but not more than 150 mm "
63596,"8503009999","80","Other"
49682,"8504000000","80","Electrical transformers static converters (for example rectifiers) and inductors"
49683,"8504100000","80","Ballasts for discharge lamps or tubes"
82457,"8504102000","80","Inductors whether or not connected with a capacitor"
82460,"8504102010","80","For use in civil aircraft"
82461,"8504102090","80","Other"
82458,"8504108000","80","Other"
82459,"8504108010","80","For use in civil aircraft"
82462,"8504108090","80","Other"
49688,"8504210000","10","Liquid dielectric transformers"
49689,"8504210000","80","Having a power handling capacity not exceeding 650 kVA"
49690,"8504220000","80","Having a power handling capacity exceeding 650 kVA but not exceeding 10 000 kVA"
49691,"8504221000","80","Exceeding 650 kVA but not exceeding 1 600 kVA"
49692,"8504229000","80","Exceeding 1 600 kVA but not exceeding 10 000 kVA"
49693,"8504230000","80","Having a power handling capacity exceeding 10 000 kVA"
49694,"8504310000","10","Other transformers"
49695,"8504310000","80","Having a power handling capacity not exceeding 1 kVA"
82463,"8504312100","10","Measuring transformers"
82464,"8504312100","80","For voltage measurement"
82467,"8504312110","80","For use in civil aircraft"
82472,"8504312190","80","Other"
82465,"8504312900","80","Other"
82468,"8504312910","80","For use in civil aircraft"
82471,"8504312990","80","Other"
82466,"8504318000","80","Other"
82469,"8504318010","80","For use in civil aircraft"
104177,"8504318015","80","Electrical Transformer with - a capacity of 192 Watts or 216 Watts - dimensions of not more than 271 x 266 x 18 mm - an operating temperature range of - 40 °C or more but not more than + 125 °C - three or four inductively coupled copper wire windings and - 9 connection pins at the bottom "
104178,"8504318025","80","Electrical Transformer with - a capacity of 432 Watts - dimensions of not more than 24 mm x 21 mm x19 mm - an operating temperature range of - 20 °C or more but not more than + 85 °C - two windings and - 5 connection pins at the bottom "
90668,"8504318030","80","Switching transformers having a power handling capacity of not more than 1 kVA for use in the manufacture of static converters"
104179,"8504318035","80","Electrical Transformer with - a capacity of 433 Watts - dimensions of not more than 373 x 382 x 285 mm - an operating temperature range of - 40 °C or more but not more than + 125 °C - four inductively coupled copper wire windings and - 13 connection pins at the bottom "
96964,"8504318040","80","Electrical transformers:   - with a capacity of 1 kVA or less   - without plugs or cables for internal use in the manufacture of set top boxes and TVs"
104180,"8504318045","80","Electrical Transformer with: - a capacity of 02 Watts - dimensions of not more than 15 x 155 x 14 mm - an operating temperature range of - 10 °C or more but not more than + 125 °C - two inductively coupled copper wire windings - 5 connection pins at the bottom and - a copper shielding "
100487,"8504318050","80","Transformers for use in the manufacture of electronic drivers control devices and LED light sources for lighting industry"
104891,"8504318055","80","Electrical transformer with: - a capacity of 022 kVA or more but not more than 024 kVA - an operating temperature range of + 10°C or more but not more than + 125°C - four or five inductively coupled copper wire windings - 11 or 12 connection pins at the bottom and - dimensions of not more than 32 mm x 378 mm x 258 mm "
82470,"8504318090","80","Other"
49704,"8504320000","80","Having a power handling capacity exceeding 1 kVA but not exceeding 16 kVA"
93187,"8504320010","80","For use in civil aircraft"
93188,"8504320090","80","Other"
49711,"8504330000","80","Having a power handling capacity exceeding 16 kVA but not exceeding 500 kVA"
82480,"8504330010","80","For use in civil aircraft"
82479,"8504330090","80","Other"
49714,"8504340000","80","Having a power handling capacity exceeding 500 kVA"
49715,"8504400000","80","Static converters"
82587,"8504403000","80","Of a kind used with telecommunication apparatus automatic data-processing machines and units thereof"
82590,"8504405500","10","Other"
82591,"8504405500","80","Accumulator chargers"
82604,"8504405510","80","For use in civil aircraft"
82612,"8504405590","80","Other"
93244,"8504408200","10","Other"
93243,"8504408200","80","Rectifiers"
93248,"8504408210","80","For use in civil aircraft"
93247,"8504408290","80","Other"
82594,"8504408400","10","Inverters"
82595,"8504408400","80","Having a power handling capacity not exceeding 75 kVA"
82606,"8504408410","80","For use in civil aircraft"
82609,"8504408490","80","Other"
82596,"8504408800","80","Having a power handling capacity exceeding 75 kVA"
82607,"8504408810","80","For use in civil aircraft"
104802,"8504408890","80","Other"
82597,"8504409000","80","Other"
82601,"8504409010","80","For use in civil aircraft"
82600,"8504409090","80","Other"
49735,"8504500000","80","Other inductors"
105149,"8504500010","80","For use in civil aircraft"
105150,"8504500090","80","Other"
49738,"8504900000","80","Parts"
105055,"8504901100","10","Of transformers and inductors"
49740,"8504901100","80","Ferrite cores"
105722,"8504901300","80","Steel laminations and cores whether or not stacked or wound"
105721,"8504901700","80","Other"
105053,"8504909000","80","Of static converters"
49749,"8505000000","80","Electromagnets; permanent magnets and articles intended to become permanent magnets after magnetisation; electromagnetic or permanent magnet chucks clamps and similar holding devices; electromagnetic couplings clutches and brakes; electromagnetic lifting heads"
49750,"8505110000","10","Permanent magnets and articles intended to become permanent magnets after magnetisation"
49751,"8505110000","80","Of metal"
49752,"8505110010","80","For use in certain types of aircraft"
104532,"8505110047","10","Other"
100490,"8505110047","80","Articles in the form of a triangle square or rectangle whether or not arched or with rounded corners intended to become permanent magnets after magnetisation containing neodymium iron and boron with the following dimensions: - a length of 9 mm or more but not more than 105 mm - a width of 5 mm or more but not more than 105 mm and - a height of 2 mm or more but not more than 55 mm "
