goods_nomenclature_sid,goods_nomenclature_item_id,productline_suffix,description
94714,"1502901000","80","For industrial uses other than the manufacture of foodstuffs for human consumption"
94715,"1502909000","80","Other"
32367,"1503000000","80","Lard stearin lard oil oleostearin oleo-oil and tallow oil not emulsified or mixed or otherwise prepared"
32368,"1503001100","10","Lard stearin and oleostearin"
32369,"1503001100","80","For industrial uses"
32370,"1503001900","80","Other"
32371,"1503003000","80","Tallow oil for industrial uses other than the manufacture of foodstuffs for human consumption"
32372,"1503009000","80","Other"
32373,"1504000000","80","Fats and oils and their fractions of fish or marine mammals whether or not refined but not chemically modified"
32374,"1504100000","80","Fish-liver oils and their fractions"
32375,"1504101000","80","Of a vitamin A content not exceeding 2 500 International Units per gram"
56353,"1504109100","10","Other"
56354,"1504109100","80","Of halibut"
56355,"1504109900","80","Other"
32379,"1504200000","80","Fats and oils and their fractions of fish other than liver oils"
32380,"1504201000","80","Solid fractions"
32381,"1504201010","80","In immediate packings of a net capacity of 1 kg or less"
32382,"1504201090","80","Other"
32383,"1504209000","80","Other"
32384,"1504300000","80","Fats and oils and their fractions of marine mammals"
70547,"1504301000","80","Solid fractions"
70548,"1504301010","80","Of whale and sperm whale"
70621,"1504301091","10","Other"
70622,"1504301091","80","In immediate packings of a net capacity of 1 kg or less"
70623,"1504301099","80","Other"
32390,"1504309000","80","Other"
32391,"1505000000","80","Wool grease and fatty substances derived therefrom (including lanolin)"
72967,"1505001000","80","Wool grease crude"
72968,"1505009000","80","Other"
32394,"1506000000","80","Other animal fats and oils and their fractions whether or not refined but not chemically modified"
32395,"1507000000","80","Soya-bean oil and its fractions whether or not refined but not chemically modified"
32396,"1507100000","80","Crude oil whether or not degummed"
32397,"1507101000","80","For technical or industrial uses other than the manufacture of foodstuffs for human consumption"
32398,"1507109000","80","Other"
32399,"1507900000","80","Other"
32400,"1507901000","80","For technical or industrial uses other than the manufacture of foodstuffs for human consumption"
32403,"1507909000","80","Other"
32404,"1508000000","80","Groundnut oil and its fractions whether or not refined but not chemically modified"
32405,"1508100000","80","Crude oil"
32406,"1508101000","80","For technical or industrial uses other than the manufacture of foodstuffs for human consumption"
32407,"1508109000","80","Other"
32408,"1508900000","80","Other"
32409,"1508901000","80","For technical or industrial uses other than the manufacture of foodstuffs for human consumption"
32410,"1508909000","80","Other"
32411,"1509000000","80","Olive oil and its fractions whether or not refined but not chemically modified"
32412,"1509100000","80","Virgin"
32413,"1509101000","80","Lampante olive oil"
100973,"1509102000","80","Extra virgin olive oil"
102370,"1509102010","80","In containers holding 5 litres or less"
102758,"1509102090","80","Other"
100974,"1509108000","80","Other"
102493,"1509108010","80","In containers holding 5 litres or less"
102760,"1509108090","80","Other"
32415,"1509900000","80","Other"
102492,"1509900010","80","In containers holding 5 litres or less"
102761,"1509900090","80","Other"
32416,"1510000000","80","Other oils and their fractions obtained solely from olives whether or not refined but not chemically modified including blends of these oils or fractions with oils or fractions of heading 1509"
32417,"1510001000","80","Crude oils"
32418,"1510009000","80","Other"
32419,"1511000000","80","Palm oil and its fractions whether or not refined but not chemically modified"
32420,"1511100000","80","Crude oil"
32421,"1511101000","80","For technical or industrial uses other than the manufacture of foodstuffs for human consumption"
32422,"1511109000","80","Other"
32423,"1511900000","80","Other"
32424,"1511901100","10","Solid fractions"
32425,"1511901100","80","In immediate packings of a net content not exceeding 1 kg"
32428,"1511901900","80","Other"
99731,"1511901920","80","For the manufacture of:   - industrial monocarboxylic fatty acids of subheading 3823 19 10   - methyl esters of fatty acids of heading 2915 or 2916   - fatty alcohols of subheadings 2905 17 2905 19 and 3823 70 used for the manufacture of cosmetics washing products or pharmaceutical products   - fatty alcohols of subheading 2905 16 pure or mixed used for the manufacture of cosmetics washing products or pharmaceutical products   - stearic acid of subheading 3823 11 00   - goods of heading 3401 or   - fatty acids with high purity of heading 2915 "
71140,"1511901990","80","Other"
32431,"1511909100","10","Other"
32432,"1511909100","80","For technical or industrial uses other than the manufacture of foodstuffs for human consumption"
99732,"1511909120","80","For the manufacture of:   - industrial monocarboxylic fatty acids of subheading 3823 19 10   - methyl esters of fatty acids of heading 2915 or 2916   - fatty alcohols of subheadings 2905 17 2905 19 and 3823 70 used for the manufacture of cosmetics washing products or pharmaceutical products   - fatty alcohols of subheading 2905 16 pure or mixed used for the manufacture of cosmetics washing products or pharmaceutical products   - stearic acid of subheading 3823 11 00   - goods of heading 3401 or   - fatty acids with high purity of heading 2915 "
71141,"1511909190","80","Other"
32433,"1511909900","80","Other"
32434,"1512000000","80","Sunflower-seed safflower or cotton-seed oil and fractions thereof whether or not refined but not chemically modified"
32435,"1512110000","10","Sunflower-seed or safflower oil and fractions thereof"
32436,"1512110000","80","Crude oil"
32437,"1512111000","80","For technical or industrial uses other than the manufacture of foodstuffs for human consumption"
32440,"1512119100","10","Other"
32441,"1512119100","80","Sunflower-seed oil"
32442,"1512119900","80","Safflower oil"
32443,"1512190000","80","Other"
32444,"1512191000","80","For technical or industrial uses other than the manufacture of foodstuffs for human consumption"
100078,"1512191010","80","Refined safflower oil (CAS RN 8001-23-8) for use in the manufacture of -	conjugated linoleic acid of heading 3823 or -	ethyl- or methyl esters of linoleic acid of heading 2916 "
100077,"1512191090","80","Other"
77187,"1512199000","80","Other"
77188,"1512199010","80","Sunflower-seed oil"
77189,"1512199090","80","Safflower oil"
32448,"1512210000","10","Cotton-seed oil and its fractions"
32449,"1512210000","80","Crude oil whether or not gossypol has been removed"
32450,"1512211000","80","For technical or industrial uses other than the manufacture of foodstuffs for human consumption"
32451,"1512219000","80","Other"
32452,"1512290000","80","Other"
32453,"1512291000","80","For technical or industrial uses other than the manufacture of foodstuffs for human consumption"
32454,"1512299000","80","Other"
32455,"1513000000","80","Coconut (copra) palm kernel or babassu oil and fractions thereof whether or not refined but not chemically modified"
32456,"1513110000","10","Coconut (copra) oil and its fractions"
32457,"1513110000","80","Crude oil"
32458,"1513111000","80","For technical or industrial uses other than the manufacture of foodstuffs for human consumption"
99733,"1513111020","80","for the manufacture of:   - industrial monocarboxylic fatty acids of subheading 3823 19 10   - methyl esters of fatty acids of heading 2915 or 2916   - fatty alcohols of subheadings 2905 17 2905 19 and 3823 70 used for the manufacture of cosmetics washing products or pharmaceutical products   - fatty alcohols of subheading 2905 16 pure or mixed used for the manufacture of cosmetics washing products or pharmaceutical products   - stearic acid of subheading 3823 11 00   - goods of heading 3401 or   - fatty acids with high purity of heading 2915 "
71142,"1513111090","80","Other"
32459,"1513119100","10","Other"
32460,"1513119100","80","In immediate packings of a net content not exceeding 1 kg"
32461,"1513119900","80","Other"
32462,"1513190000","80","Other"
32463,"1513191100","10","Solid fractions"
32464,"1513191100","80","In immediate packings of a net content not exceeding 1 kg"
32467,"1513191900","80","Other"
32470,"1513193000","10","Other"
32471,"1513193000","80","For technical or industrial uses other than the manufacture of foodstuffs for human consumption"
99734,"1513193020","80","For the manufacture of:   - industrial monocarboxylic fatty acids of subheading 3823 19 10   - methyl esters of fatty acids of heading 2915 or 2916   - fatty alcohols of subheadings 2905 17 2905 19 and 3823 70 used for the manufacture of cosmetics washing products or pharmaceutical products   - fatty alcohols of subheading 2905 16 pure or mixed used for the manufacture of cosmetics washing products or pharmaceutical products   - stearic acid of subheading 3823 11 00   - goods of heading 3401 or   - fatty acids with high purity of heading 2915 "
71143,"1513193090","80","Other"
32472,"1513199100","10","Other"
32473,"1513199100","80","In immediate packings of a net content not exceeding 1 kg"
32474,"1513199900","80","Other"
32475,"1513210000","10","Palm kernel or babassu oil and fractions thereof"
32476,"1513210000","80","Crude oil"
77190,"1513211000","80","For technical or industrial uses other than the manufacture of foodstuffs for human consumption"
99735,"1513211020","80","Palm kernel oil for the manufacture of:   - industrial monocarboxylic fatty acids of subheading 3823 19 10   - methyl esters of fatty acids of heading 2915 or 2916   - fatty alcohols of subheadings 2905 17 2905 19 and 3823 70 used for the manufacture of cosmetics washing products or pharmaceutical products   - fatty alcohols of subheading 2905 16 pure or mixed used for the manufacture of cosmetics washing products or pharmaceutical products   - stearic acid of subheading 3823 11 00   - goods of heading 3401 or   - fatty acids with high purity of heading 2915 "
77191,"1513211090","80","Other"
32480,"1513213000","10","Other"
32481,"1513213000","80","In immediate packings of a net content not exceeding 1 kg"
32482,"1513219000","80","Other"
32488,"1513290000","80","Other"
32489,"1513291100","10","Solid fractions"
32490,"1513291100","80","In immediate packings of a net content not exceeding 1 kg"
32493,"1513291900","80","Other"
32496,"1513293000","10","Other"
32497,"1513293000","80","For technical or industrial uses other than the manufacture of foodstuffs for human consumption"
99736,"1513293020","80","Palm kernel oil for the manufacture of:   - industrial monocarboxylic fatty acids of subheading 3823 19 10   - methyl esters of fatty acids of heading 2915 or 2916   - fatty alcohols of subheadings 2905 17 2905 19 and 3823 70 used for the manufacture of cosmetics washing products or pharmaceutical products   - fatty alcohols of subheading 2905 16 pure or mixed used for the manufacture of cosmetics washing products or pharmaceutical products   - stearic acid of subheading 3823 11 00   - goods of heading 3401 or   - fatty acids with high purity of heading 2915 "
71145,"1513293090","80","Other"
32500,"1513295000","10","Other"
32501,"1513295000","80","In immediate packings of a net content not exceeding 1 kg"
77192,"1513299000","80","Other"
32505,"1514000000","80","Rape colza or mustard oil and fractions thereof whether or not refined but not chemically modified"
72969,"1514110000","10","Low-erucic-acid rape or colza oil and its fractions"
72970,"1514110000","80","Crude oil"
72971,"1514111000","80","For technical or industrial uses other than the manufacture of foodstuffs for human consumption"
72972,"1514119000","80","Other"
72973,"1514190000","80","Other"
72974,"1514191000","80","For technical or industrial uses other than the manufacture of foodstuffs for human consumption"
72975,"1514199000","80","Other"
72976,"1514910000","10","Other"
72977,"1514910000","80","Crude oil"
72978,"1514911000","80","For technical or industrial uses other than the manufacture of foodstuffs for human consumption"
72979,"1514919000","80","Other"
72980,"1514990000","80","Other"
72981,"1514991000","80","For technical or industrial uses other than the manufacture of foodstuffs for human consumption"
72982,"1514999000","80","Other"
32514,"1515000000","80","Other fixed vegetable fats and oils (including jojoba oil) and their fractions whether or not refined but not chemically modified"
32515,"1515110000","10","Linseed oil and its fractions"
32516,"1515110000","80","Crude oil"
32517,"1515190000","80","Other"
32518,"1515191000","80","For technical or industrial uses other than the manufacture of foodstuffs for human consumption"
32519,"1515199000","80","Other"
32520,"1515210000","10","Maize (corn) oil and its fractions"
32521,"1515210000","80","Crude oil"
32522,"1515211000","80","For technical or industrial uses other than the manufacture of foodstuffs for human consumption"
32523,"1515219000","80","Other"
32524,"1515290000","80","Other"
32525,"1515291000","80","For technical or industrial uses other than the manufacture of foodstuffs for human consumption"
32526,"1515299000","80","Other"
32527,"1515300000","80","Castor oil and its fractions"
32528,"1515301000","80","For the production of aminoundecanoic acid for use in the manufacture of synthetic textile fibres or of artificial plastic materials"
32529,"1515309000","80","Other"
32531,"1515500000","80","Sesame oil and its fractions"
32532,"1515501100","10","Crude oil"
32533,"1515501100","80","For technical or industrial uses other than the manufacture of foodstuffs for human consumption"
32534,"1515501900","80","Other"
32535,"1515509100","10","Other"
32536,"1515509100","80","For technical or industrial uses other than the manufacture of foodstuffs for human consumption"
32537,"1515509900","80","Other"
32541,"1515900000","80","Other"
86534,"1515901100","80","Tung oil; jojoba and oiticica oils; myrtle wax and Japan wax; their fractions"
32543,"1515902100","10","Tobacco-seed oil and its fractions"
32544,"1515902100","20","Crude oil"
32545,"1515902100","80","For technical or industrial uses other than the manufacture of foodstuffs for human consumption"
32546,"1515902900","80","Other"
32547,"1515903100","10","Other"
32548,"1515903100","80","For technical or industrial uses other than the manufacture of foodstuffs for human consumption"
32549,"1515903900","80","Other"
32550,"1515904000","10","Other oils and their fractions"
32551,"1515904000","20","Crude oils"
32552,"1515904000","80","For technical or industrial uses other than the manufacture of foodstuffs for human consumption"
32553,"1515905100","10","Other"
32554,"1515905100","80","Solid in immediate packings of a net content not exceeding 1 kg"
32555,"1515905900","80","Solid other; fluid"
32556,"1515906000","10","Other"
32557,"1515906000","80","For technical or industrial uses other than the manufacture of foodstuffs for human consumption"
32558,"1515909100","10","Other"
32559,"1515909100","80","Solid in immediate packings of a net content not exceeding 1 kg"
32560,"1515909900","80","Solid other; fluid"
98797,"1515909920","80","Hazelnut oil"
76704,"1515909992","80","Vegetable oil refined containing by weight 35 % or more but not more than 50 % of arachidonic acid or 35 % or more but not more than 50 % of docosahexaenoic acid"
55315,"1515909999","80","Other"
32561,"1516000000","80","Animal or vegetable fats and oils and their fractions partly or wholly hydrogenated inter-esterified re-esterified or elaidinised whether or not refined but not further prepared"
32562,"1516100000","80","Animal fats and oils and their fractions"
32563,"1516101000","80","In immediate packings of a net content not exceeding 1 kg"
32564,"1516101010","80","Of fish and of marine mammals"
32565,"1516101090","80","Other"
32566,"1516109000","80","Other"
98674,"1516109010","80","Of fish and of marine mammals"
32570,"1516109090","80","Other"
32571,"1516200000","80","Vegetable fats and oils and their fractions"
32572,"1516201000","80","Hydrogenated castor oil so called 'opal-wax'"
32573,"1516209100","10","Other"
32574,"1516209100","80","In immediate packings of a net content not exceeding 1 kg"
56356,"1516209500","10","Other"
56357,"1516209500","80","Colza linseed rapeseed sunflower-seed illipe karite makore touloucouna or babassu oils for technical or industrial uses other than the manufacture of foodstuffs for human consumption"
56358,"1516209600","10","Other"
56359,"1516209600","80","Groundnut cotton-seed soya-bean or sunflower-seed oils; other oils containing less than 50 % by weight of free fatty acids and excluding palm kernel illipe coconut colza rapeseed or copaiba oils"
92754,"1516209620","80","Jojoba oil hydrogenated and interesterified without any further chemical modification and not subjected to any texturisation process"
92635,"1516209690","80","Other"
56360,"1516209800","80","Other"
92963,"1516209821","10","Blends containing by weight more than 20% of fatty-acid mono-alkyl esters and/or paraffinic gasoil obtained from synthesis and/or hydro-treatment of non-fossil origin commonly known as biodiesel"
92964,"1516209821","80","Consigned from Canada"
92965,"1516209829","80","Other"
92966,"1516209830","80","Blends containing by weight 20% or less of fatty-acid mono-alkyl esters and/or paraffinic gasoil obtained from synthesis and/or hydro-treatment of non-fossil origin"
91224,"1516209880","80","Other"
32580,"1517000000","80","Margarine; edible mixtures or preparations of animal or vegetable fats or oils or of fractions of different fats or oils of this chapter other than edible fats or oils or their fractions of heading 1516"
32581,"1517100000","80","Margarine excluding liquid margarine"
32582,"1517101000","80","Containing by weight more than 10 % but not more than 15 % of milkfats"
32583,"1517109000","80","Other"
90017,"1517109010","80","Containing by weight not more than 10 % of milk fats"
90018,"1517109090","80","Other"
32584,"1517900000","80","Other"
32585,"1517901000","80","Containing by weight more than 10 % but not more than 15 % of milkfats"
32586,"1517909100","10","Other"
32587,"1517909100","80","Fixed vegetable oils fluid mixed"
32588,"1517909300","80","Edible mixtures or preparations of a kind used as mould-release preparations"
32589,"1517909900","80","Other"
86623,"1517909910","80","Vegetable oil refined containing by weight 25 % or more but not more than 50 % arachidonic acid or 12 % or more but not more than 65 % docosahexaenoic acid and standardized with high oleic sunflower oil (HOSO)"
86624,"1517909990","80","Other"
32590,"1518000000","80","Animal or vegetable fats and oils and their fractions boiled oxidised dehydrated sulphurised blown polymerised by heat in vacuum or in inert gas or otherwise chemically modified excluding those of heading 1516; inedible mixtures or preparations of animal or vegetable fats or oils or of fractions of different fats or oils of this chapter not elsewhere specified or included"
32591,"1518001000","80","Linoxyn"
32592,"1518003100","10","Fixed vegetable oils fluid mixed for technical or industrial uses other than the manufacture of foodstuffs for human consumption"
32593,"1518003100","80","Crude"
32594,"1518003900","80","Other"
32605,"1518009100","10","Other"
32606,"1518009100","80","Animal or vegetable fats and oils and their fractions boiled oxidised dehydrated sulphurised blown polymerised by heat in vacuum or in inert gas or otherwise chemically modified excluding those of heading 1516"
92967,"1518009121","10","Blends containing by weight more than 20% of fatty-acid mono-alkyl esters and/or paraffinic gasoil obtained from synthesis and/or hydro-treatment of non-fossil origin"
92968,"1518009121","80","Consigned from Canada"
92969,"1518009129","80","Other"
92970,"1518009130","80","Blends containing by weight 20% or less of fatty-acid mono-alkyl esters and/or paraffinic gasoil obtained from synthesis and/or hydro-treatment of non-fossil origin"
91226,"1518009180","80","Other"
32607,"1518009500","10","Other"
32608,"1518009500","80","Inedible mixtures or preparations of animal or of animal and vegetable fats and oils and their fractions"
97428,"1518009510","80","Blends containing fatty-acid mono-alkyl esters and/or paraffinic gasoil obtained from synthesis and/or hydro-treatment of non-fossil origin"
97429,"1518009590","80","Other"
32609,"1518009900","80","Other"
92971,"1518009921","10","Blends containing by weight more than 20% of fatty-acid mono-alkyl esters and/or paraffinic gasoil obtained from synthesis and/or hydro-treatment of non-fossil origin"
92972,"1518009921","80","Consigned from Canada"
92973,"1518009929","80","Other"
92974,"1518009930","80","Blends containing by weight 20% or less of fatty-acid mono-alkyl esters and/or paraffinic gasoil obtained from synthesis and/or hydro-treatment of non-fossil origin"
91228,"1518009990","80","Other"
32635,"1520000000","80","Glycerol crude; glycerol waters and glycerol lyes"
32638,"1521000000","80","Vegetable waxes (other than triglycerides) beeswax other insect waxes and spermaceti whether or not refined or coloured"
32639,"1521100000","80","Vegetable waxes"
32642,"1521900000","80","Other"
32643,"1521901000","80","Spermaceti whether or not refined or coloured"
32644,"1521909100","10","Beeswax and other insect waxes whether or not refined or coloured"
32645,"1521909100","80","Raw"
32646,"1521909900","80","Other"
32647,"1522000000","80","Degras; residues resulting from the treatment of fatty substances or animal or vegetable waxes"
32648,"1522001000","80","Degras"
32649,"1522003100","10","Residues resulting from the treatment of fatty substances or animal or vegetable waxes"
32650,"1522003100","20","Containing oil having the characteristics of olive oil"
32651,"1522003100","80","Soapstocks"
32652,"1522003900","80","Other"
32653,"1522009100","10","Other"
32654,"1522009100","80","Oil foots and dregs; soapstocks"
32655,"1522009900","80","Other"
32656,"1600000000","80","PREPARATIONS OF MEAT OF FISH OR OF CRUSTACEANS MOLLUSCS OR OTHER AQUATIC INVERTEBRATES"
32657,"1601000000","80","Sausages and similar products of meat meat offal or blood; food preparations based on these products"
32658,"1601001000","80","Of liver"
104032,"1601001011","10","Of animals of headings 0101 to 0104 excluding wild boars"
105159,"1601001011","20","Sausages"
104033,"1601001011","80","Waxed sausages of chicken pork and fresh liver"
105160,"1601001015","80","Other"
104034,"1601001019","80","Other"
104035,"1601001091","10","Other"
105165,"1601001091","20","Sausages"
104036,"1601001091","80","Waxed sausages of chicken pork and fresh liver"
105166,"1601001095","80","Other"
104037,"1601001099","80","Other"
32661,"1601009100","10","Other"
32662,"1601009100","80","Sausages dry or for spreading uncooked"
105214,"1601009105","80","Waxed sausages of chicken pork and fresh liver"
105215,"1601009110","10","Other"
89465,"1601009110","80","Of animals of headings 0101 to 0104 excluding wild boars"
89475,"1601009190","80","Other"
32668,"1601009900","80","Other"
104038,"1601009911","10","Of animals of headings 0101 to 0104 excluding wild boars"
104039,"1601009911","80","Sausages"
104040,"1601009919","80","Other"
104041,"1601009991","10","Other"
104042,"1601009991","80","Sausages"
104043,"1601009999","80","Other"
32674,"1602000000","80","Other prepared or preserved meat meat offal or blood"
32675,"1602100000","80","Homogenised preparations"
32678,"1602200000","80","Of liver of any animal"
89226,"1602201000","80","Goose or duck liver"
32683,"1602209000","80","Other"
32686,"1602310000","10","Of poultry of heading 0105"
32687,"1602310000","80","Of turkeys"
32688,"1602311100","10","Containing 57 % or more by weight of poultry meat or offal"
32689,"1602311100","80","Containing exclusively uncooked turkey meat"
32690,"1602311900","80","Other"
94718,"1602318000","80","Other"
94719,"1602318010","80","Containing 25 % or more but less than 57 % by weight of poultry meat or offal"
94720,"1602318090","80","Other"
59486,"1602320000","80","Of fowls of the species Gallus domesticus"
59487,"1602321100","10","Containing 57 % or more by weight of poultry meat or offal"
59488,"1602321100","80","Uncooked"
105171,"1602321110","80","Canned luncheon meat of chicken; Chicken floss; Chicken Glutinous rice"
105167,"1602321190","80","Other"
59489,"1602321900","80","Other"
105172,"1602321910","80","Canned luncheon meat of chicken; Chicken floss; Chicken Glutinous rice"
105168,"1602321990","80","Other"
59490,"1602323000","80","Containing 25 % or more but less than 57 % by weight of poultry meat or offal"
105173,"1602323010","80","Canned luncheon meat of chicken; Chicken floss; Chicken Glutinous rice"
105169,"1602323090","80","Other"
59491,"1602329000","80","Other"
105174,"1602329010","80","Canned luncheon meat of chicken; Chicken floss; Chicken Glutinous rice"
105170,"1602329090","80","Other"
32693,"1602390000","80","Other"
59492,"1602392100","10","Containing 57 % or more by weight of poultry meat or offal"
59493,"1602392100","80","Uncooked"
59494,"1602392900","80","Other"
94721,"1602398500","80","Other"
97259,"1602398510","80","Processed meat containing 25% or more by weight of poultry meat or offal"
97258,"1602398590","80","Other"
32699,"1602410000","10","Of swine"
32700,"1602410000","80","Hams and cuts thereof"
32701,"1602411000","80","Of domestic swine"
105184,"1602411010","80","Various types of chilled hams"
105188,"1602411090","80","Other"
32702,"1602419000","80","Other"
105185,"1602419010","80","Various types of chilled hams"
105189,"1602419090","80","Other"
32703,"1602420000","80","Shoulders and cuts thereof"
32704,"1602421000","80","Of domestic swine"
32705,"1602429000","80","Other"
32706,"1602490000","80","Other including mixtures"
32707,"1602491100","10","Of domestic swine"
32708,"1602491100","20","Containing by weight 80 % or more of meat or meat offal of any kind including fats of any kind or origin"
32709,"1602491100","80","Loins (excluding collars) and cuts thereof including mixtures of loins or hams"
32710,"1602491300","80","Collars and cuts thereof including mixtures of collars and shoulders"
32711,"1602491500","80","Other mixtures containing hams (legs) shoulders loins or collars and cuts thereof"
32712,"1602491900","80","Other"
89484,"1602491910","80","Pork neck dried in air seasoned or not whole in pieces or thinly sliced"
105177,"1602491920","80","Canned pork luncheon meat; Pork floss"
89494,"1602491990","80","Other"
32713,"1602493000","80","Containing by weight 40 % or more but less than 80 % of meat or meat offal of any kind including fats of any kind or origin"
32714,"1602495000","80","Containing by weight less than 40 % of meat or meat offal of any kind including fats of any kind or origin"
32715,"1602499000","80","Other"
32716,"1602500000","80","Of bovine animals"
32717,"1602501000","80","Uncooked; mixtures of cooked meat or offal and uncooked meat or offal"
105192,"1602501010","80","Canned beef luncheon meat; Samosa of grounded beef"
105200,"1602501090","80","Other"
32718,"1602503100","10","Other"
32720,"1602503100","80","Corned beef in airtight containers"
89234,"1602509500","80","Other"
105193,"1602509510","80","Canned beef luncheon meat; Samosa of grounded beef"
105201,"1602509590","80","Other"
32730,"1602900000","80","Other including preparations of blood of any animal"
32731,"1602901000","80","Preparations of blood of any animal"
32734,"1602903100","10","Other"
32735,"1602903100","80","Of game or rabbit"
32738,"1602905100","10","Other"
32739,"1602905100","80","Containing meat or meat offal of domestic swine"
32740,"1602906100","10","Other"
32741,"1602906100","20","Containing bovine meat or offal"
32742,"1602906100","80","Uncooked; mixtures of cooked meat or offal and uncooked meat or offal"
32743,"1602906900","80","Other"
94725,"1602909100","10","Other"
94726,"1602909100","80","Of sheep"
94727,"1602909500","80","Of goats"
89244,"1602909900","80","Other"
32753,"1603000000","80","Extracts and juices of meat fish or crustaceans molluscs or other aquatic invertebrates"
32754,"1603001000","80","In immediate packings of a net content of 1 kg or less"
105163,"1603001010","80","Bottled essence of chicken series"
105162,"1603001090","80","Other"
72144,"1603008000","80","Other"
32761,"1604000000","80","Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs"
32762,"1604110000","10","Fish whole or in pieces but not minced"
32763,"1604110000","80","Salmon"
32766,"1604110030","80","Atlantic salmon (Salmo salar)"
32767,"1604110090","80","Other"
32768,"1604120000","80","Herring"
32769,"1604121000","80","Fillets raw merely coated with batter or breadcrumbs whether or not pre-fried in oil frozen"
32775,"1604129100","10","Other"
32776,"1604129100","80","In airtight containers"
99277,"1604129111","10","Of the species Clupea harengus"
99272,"1604129111","80","Spiced and/or vinegar-cured in brine"
99276,"1604129119","80","Other"
99274,"1604129191","10","Other"
99273,"1604129191","80","Spiced and/or vinegar-cured in brine"
99275,"1604129199","80","Other"
32777,"1604129900","80","Other"
105791,"1604129916","10","Spiced and/or vinegar-cured in brine"
105793,"1604129916","80","Preserved in barrels of at least 70 kg net drained weight for processing"
105792,"1604129918","80","Other"
93561,"1604129920","80","Of the species Clupea harengus"
70022,"1604129990","80","Other"
32778,"1604130000","80","Sardines sardinella and brisling or sprats"
32782,"1604131100","10","Sardines"
32783,"1604131100","80","In olive oil"
66968,"1604131120","80","Of the species Sardina pilchardus"
32787,"1604131190","80","Other"
32788,"1604131900","80","Other"
66969,"1604131920","80","Of the species Sardina pilchardus"
32792,"1604131990","80","Other"
32793,"1604139000","80","Other"
32794,"1604139010","80","Fillets raw merely coated with batter or breadcrumbs whether or not prefried in oil deepfrozen"
32795,"1604139091","10","Other"
58472,"1604139091","20","Brisling or sprats (Sprattus sprattus)"
32796,"1604139091","80","In airtight cans"
58473,"1604139092","80","Other"
32797,"1604139099","80","Other"
32798,"1604140000","80","Tuna skipjack and bonito (Sarda spp.)"
98920,"1604142100","10","Tuna and skipjack"
98921,"1604142100","20","Skipjack"
98922,"1604142100","80","In vegetable oil"
98923,"1604142600","10","Other"
98924,"1604142600","80","Fillets known as 'loins'"
98952,"1604142610","80","For processing"
98954,"1604142690","80","Other"
98925,"1604142800","80","Other"
98926,"1604143100","10","Yellowfin tuna (Thunnus albacares)"
98927,"1604143100","80","In vegetable oil"
103193,"1604143110","80","Fillets known as 'loins'"
103194,"1604143190","80","Other"
98928,"1604143600","10","Other"
98929,"1604143600","80","Fillets known as 'loins'"
98953,"1604143610","80","For processing"
98955,"1604143690","80","Other"
98934,"1604143800","80","Other"
98935,"1604144100","10","Other"
98936,"1604144100","80","In vegetable oil"
98940,"1604144110","80","Bluefin tunas (Thunnus thynnus)"
98941,"1604144120","80","Atlantic bigeye tuna (Thunnus obesus)"
102894,"1604144130","80","Albacore tuna (Thunnus alalunga)"
98942,"1604144190","80","Other"
98937,"1604144600","10","Other"
98938,"1604144600","80","Fillets known as 'loins'"
98943,"1604144611","10","of Bluefin tunas (thunnus thynnus)"
98944,"1604144611","80","For processing"
98945,"1604144619","80","Other"
98946,"1604144621","10","Of Atlantic bigeye tuna (Thunnus obesus)"
98947,"1604144621","80","For processing"
98948,"1604144629","80","Other"
103203,"1604144692","10","Other"
103204,"1604144692","20","For processing"
102897,"1604144692","80","Albacore tuna (Thunnus alalunga)"
103205,"1604144694","80","Other"
103206,"1604144697","10","Other"
102896,"1604144697","80","Albacore tuna (Thunnus alalunga)"
98951,"1604144699","80","Other"
98939,"1604144800","80","Other"
98956,"1604144810","80","Bluefin tunas (Thunnus thynnus)"
98959,"1604144820","80","Atlantic bigeye tuna (Thunnus obesus)"
102898,"1604144830","80","Albacore tuna (Thunnus alalunga)"
98958,"1604144890","80","Other"
32824,"1604149000","80","Bonito (Sarda spp.)"
32825,"1604150000","80","Mackerel"
32829,"1604151100","10","Of the species Scomber scombrus and Scomber japonicus"
32830,"1604151100","80","Fillets"
93554,"1604151110","80","Of the species Scomber scombrus"
93555,"1604151190","80","Of the species Scomber japonicus"
32833,"1604151900","80","Other"
93557,"1604151910","80","Of the species Scomber scombrus"
93558,"1604151990","80","Of the species Scomber japonicus"
32836,"1604159000","80","Of the species Scomber australasicus"
32839,"1604160000","80","Anchovies"
105175,"1604160010","80","Spicy crispy anchovies (sambal ikan bilis) made of anchovies onion chilli paste tamarind belachan brown sugar and salt"
105176,"1604160090","80","Other"
94728,"1604170000","80","Eels"
100975,"1604180000","80","Shark fins"
32840,"1604190000","80","Other"
32841,"1604191000","80","Salmonidae other than salmon"
32842,"1604191010","80","Trout (Oncorhynchus mykiss)"
32843,"1604191090","80","Other"
32847,"1604193100","10","Fish of the genus Euthynnus other than skipjack (Euthynnus (Katsuwonus) pelamis)"
32848,"1604193100","80","Fillets known as 'loins'"
32851,"1604193900","80","Other"
32854,"1604195000","80","Fish of the species Orcynopsis unicolor"
32855,"1604199100","10","Other"
