goods_nomenclature_sid,goods_nomenclature_item_id,productline_suffix,description
92403,"2009909680","80","Other"
55539,"2009909700","10","Not containing added sugar"
55649,"2009909700","80","Mixtures of juices of tropical fruit"
55650,"2009909800","80","Other"
92404,"2009909820","80","Mixtures of citrus juices"
92405,"2009909880","80","Other"
34458,"2100000000","80","MISCELLANEOUS EDIBLE PREPARATIONS"
34459,"2101000000","80","Extracts essences and concentrates of coffee tea or maté and preparations with a basis of these products or with a basis of coffee tea or maté; roasted chicory and other roasted coffee substitutes and extracts essences and concentrates thereof"
59514,"2101110000","10","Extracts essences and concentrates of coffee and preparations with a basis of these extracts essences or concentrates or with a basis of coffee"
59515,"2101110000","80","Extracts essences and concentrates"
59518,"2101120000","80","Preparations with a basis of these extracts essences or concentrates or with a basis of coffee"
59519,"2101129200","80","Preparations with a basis of these extracts essences or concentrates of coffee"
61033,"2101129220","80","Containing no milkfats milk proteins sucrose isoglucose glucose or starch or containing less than 15 % milkfat 25 % milk proteins 5 % sucrose or isoglucose 5 % glucose or starch"
103369,"2101129292","10","Other"
103755,"2101129292","80","containing 65 % or more by net weight of added cane or beet sugar of subheadings 1701 91 to 1701 99"
61036,"2101129299","80","Other"
59520,"2101129800","80","Other"
61037,"2101129820","80","Containing no milkfats milk proteins sucrose isoglucose glucose or starch or containing less than 15 % milkfat 25 % milk proteins 5 % sucrose or isoglucose 5 % glucose or starch"
92864,"2101129892","10","Other"
92579,"2101129892","80","Containing 70 % or more by weight of sucrose (including invert sugar expressed as sucrose) or isoglucose expressed as sucrose"
103371,"2101129894","10","Other"
103756,"2101129894","80","containing 65 % or more by net weight of added cane or beet sugar of subheadings 1701 91 to 1701 99"
103375,"2101129899","80","Other"
34488,"2101200000","80","Extracts essences and concentrates of tea or maté and preparations with a basis of these extracts essences or concentrates or with a basis of tea or maté"
57516,"2101202000","80","Extracts essences or concentrates"
57517,"2101209200","10","Preparations"
57518,"2101209200","80","With a basis of extracts essences or concentrates of tea or maté"
58516,"2101209210","80","Containing no milkfats milk proteins sucrose isoglucose glucose or starch or containing less than 15 % milkfat 25 % milk proteins 5 % sucrose or isoglucose 5 % glucose or starch"
103376,"2101209282","10","Other"
103757,"2101209282","80","containing 65 % or more by net weight of added cane or beet sugar of subheadings 1701 91 to 1701 99"
103378,"2101209299","80","Other"
57519,"2101209800","80","Other"
58519,"2101209810","80","Containing no milkfats milk proteins sucrose isoglucose glucose or starch or containing less than 15 % milkfat 25 % milk proteins 5 % sucrose or isoglucose 5 % glucose or starch"
92835,"2101209885","10","Other"
92585,"2101209885","80","Containing 70 % or more by weight of sucrose (including invert sugar expressed as sucrose) or isoglucose expressed as sucrose"
103381,"2101209887","10","Other"
103758,"2101209887","80","containing 65 % or more by net weight of added cane or beet sugar of subheadings 1701 91 to 1701 99"
103380,"2101209899","80","Other"
34495,"2101300000","80","Roasted chicory and other roasted coffee substitutes and extracts essences and concentrates thereof"
34496,"2101301100","10","Roasted chicory and other roasted coffee substitutes"
34497,"2101301100","80","Roasted chicory"
34498,"2101301900","80","Other"
34499,"2101309100","10","Extracts essences and concentrates of roasted chicory and other roasted coffee substitutes"
34500,"2101309100","80","Of roasted chicory"
34501,"2101309900","80","Other"
34502,"2102000000","80","Yeasts (active or inactive); other single-cell micro-organisms dead (but not including vaccines of heading 3002); prepared baking powders"
34503,"2102100000","80","Active yeasts"
34504,"2102101000","80","Culture yeast"
81424,"2102101010","80","for feeding purpose"
81432,"2102101090","80","Other"
34507,"2102103100","10","Bakers' yeast"
34508,"2102103100","80","Dried"
34509,"2102103900","80","Other"
34510,"2102109000","80","Other"
81425,"2102109010","80","For feeding purpose"
81433,"2102109090","80","Other"
34513,"2102200000","80","Inactive yeasts; other single-cell micro-organisms dead"
34514,"2102201100","10","Inactive yeasts"
34515,"2102201100","80","In tablet cube or similar form or in immediate packings of a net content not exceeding 1 kg"
81426,"2102201110","80","for feeding purpose"
81434,"2102201190","80","Other"
34518,"2102201900","80","Other"
81427,"2102201910","80","for feeding purpose"
81435,"2102201990","80","Other"
34521,"2102209000","80","Other"
34522,"2102300000","80","Prepared baking powders"
34523,"2103000000","80","Sauces and preparations therefor; mixed condiments and mixed seasonings; mustard flour and meal and prepared mustard"
34524,"2103100000","80","Soya sauce"
34527,"2103200000","80","Tomato ketchup and other tomato sauces"
34530,"2103300000","80","Mustard flour and meal and prepared mustard"
34531,"2103301000","80","Mustard flour and meal"
34532,"2103309000","80","Prepared mustard"
34533,"2103309010","80","Containing no added sugar or containing less than 5% by weight of added sugar"
34534,"2103309090","80","Containing 5% or more by weight of added sugar"
34535,"2103900000","80","Other"
34536,"2103901000","80","Mango chutney liquid"
34537,"2103903000","80","Aromatic bitters of an alcoholic strength by volume of 442 to 492 % vol containing from 15 to 6 % by weight of gentian spices and various ingredients and from 4 to 10 % of sugar in containers holding 05 litre or less"
34538,"2103909000","80","Other"
105386,"2103909011","10","Containing tomato"
105276,"2103909011","80","Monosodium glutamate in mixture or in solution containing by dry weight 50 % or more of monosodium glutamate"
105387,"2103909019","80","Other"
105389,"2103909081","10","Other"
105378,"2103909081","80","Monosodium glutamate in mixture or in solution containing by dry weight 50 % or more of monosodium glutamate"
105390,"2103909089","80","Other"
34545,"2104000000","80","Soups and broths and preparations therefor; homogenised composite food preparations"
34546,"2104100000","80","Soups and broths and preparations therefor"
105391,"2104100011","10","Containing tomato"
105380,"2104100011","80","Monosodium glutamate in mixture or in solution containing by dry weight 50 % or more of monosodium glutamate"
105392,"2104100019","80","Other"
105393,"2104100081","10","Other"
105381,"2104100081","80","Monosodium glutamate in mixture or in solution containing by dry weight 50 % or more of monosodium glutamate"
105394,"2104100089","80","Other"
34555,"2104200000","80","Homogenised composite food preparations"
105382,"2104200011","80","Monosodium glutamate in mixture or in solution containing by dry weight 50 % or more of monosodium glutamate"
105395,"2104200090","80","Other"
34556,"2105000000","80","Ice cream and other edible ice whether or not containing cocoa"
34557,"2105001000","80","Containing no milkfats or containing less than 3 % by weight of such fats"
34560,"2105009100","10","Containing by weight of milkfats"
34561,"2105009100","80","3 % or more but less than 7 %"
34564,"2105009900","80","7 % or more"
34567,"2106000000","80","Food preparations not elsewhere specified or included"
34568,"2106100000","80","Protein concentrates and textured protein substances"
57520,"2106102000","80","Containing no milkfats sucrose isoglucose glucose or starch or containing by weight less than 15 % milkfat 5 % sucrose or isoglucose 5 % glucose or starch"
98386,"2106102020","80","Soya protein concentrate having a protein content by weight calculated on a dry weight basis of 65 % or more but not more than 90 % in powder or textured form"
100081,"2106102030","80","Preparation on the base of soya protein isolate containing by weight 66 % or more but not more than 86 % of calcium phosphate"
76712,"2106102090","80","Other"
57521,"2106108000","80","Other"
103445,"2106108031","10","Containing more than 1% milk fats 1% other fats or more than 5% sugars"
103447,"2106108031","80","containing less than 65 % by net weight of added cane or beet sugar of subheading 1701 91 to 1701 99"
103448,"2106108039","80","Other"
92837,"2106108070","80","Other"
34576,"2106900000","80","Other"
59521,"2106902000","80","Compound alcoholic preparations other than those based on odoriferous substances of a kind used for the manufacture of beverages"
103759,"2106902010","80","containing 65 % or more by net weight of added cane or beet sugar of subheadings 1701 91 to 1701 99"
103811,"2106902090","80","Other"
34580,"2106903000","10","Flavoured or coloured sugar syrups"
34581,"2106903000","80","Isoglucose syrups"
103760,"2106903010","80","containing 65 % or more by net weight of added cane or beet sugar of subheadings 1701 91 to 1701 99"
103761,"2106903090","80","Other"
34582,"2106905100","10","Other"
34583,"2106905100","80","Lactose syrup"
103762,"2106905110","80","containing 65 % or more by net weight of added cane or beet sugar of subheadings 1701 91 to 1701 99"
103763,"2106905190","80","Other"
34584,"2106905500","80","Glucose syrup and maltodextrine syrup"
103764,"2106905510","80","containing 65 % or more by net weight of added cane or beet sugar of subheadings 1701 91 to 1701 99"
103765,"2106905590","80","Other"
34585,"2106905900","80","Other"
92588,"2106905910","80","Containing 70 % or more by weight of sucrose (including invert sugar expressed as sucrose) or isoglucose expressed as sucrose"
103767,"2106905992","10","Other"
103766,"2106905992","80","containing 65 % or more by net weight of added cane or beet sugar of subheadings 1701 91 to 1701 99"
103392,"2106905999","80","Other"
57522,"2106909200","10","Other"
57524,"2106909200","80","Containing no milkfats sucrose isoglucose glucose or starch or containing by weight less than 15 % milkfat 5 % sucrose or isoglucose 5 % glucose or starch"
81067,"2106909240","80","Hydrolysates of proteins and autolysates of yeast"
93932,"2106909245","80","Preparation containing by weight:  - more than 30 % but not more than 35 % licorice extract    - more than 65 % but not more than 70 % tricaprylin  standardized by weight to 3 % or more but not more than 4 % glabridin"
103542,"2106909250","80","Casein protein hydrolysate consisting of: - by weight 20 % or more but not more than 70 % free amino acids and - peptones of which by weight more than 90 % having a molecular weight of not more than 2000 Da "
81068,"2106909260","80","Other"
57525,"2106909800","80","Other"
92845,"2106909826","10","Containing 26 % or more by weight of milkfat"
92846,"2106909826","20","In immediate packings of a net capacity of 1 kg or less"
92847,"2106909826","80","Of a kind used in drink industries containing 70% or more by weight of sucrose/isosucrose"
103394,"2106909828","10","Other"
103397,"2106909828","20","Containing less than 70 % by weight of sugar"
103768,"2106909828","80","containing 65 % or more by net weight of added cane or beet sugar of subheadings 1701 91 to 1701 99"
103395,"2106909830","80","Other"
97083,"2106909833","80","Other"
92849,"2106909834","10","Other"
92850,"2106909834","80","Of a kind used in drink industries containing 70% or more by weight of sucrose/isosucrose"
103398,"2106909835","10","Other"
103399,"2106909835","20","Containing less than 70 % by weight of sugar"
103769,"2106909835","80","containing 65 % or more by net weight of added cane or beet sugar of subheadings 1701 91 to 1701 99"
103401,"2106909836","80","Other"
97086,"2106909838","80","Other"
103402,"2106909842","10","Other"
103403,"2106909842","20","Containing less than 70 % by weight of sucrose (including invert sugar expressed as sucrose)"
103404,"2106909842","30","Containing 60 % or more by weight of sucrose (including invert sugar expressed as sucrose) or isoglucose expressed as sucrose"
103770,"2106909842","80","Containing 65 % or more by net weight of added cane or beet sugar of subheadings 1701 91 to 1701 99"
103406,"2106909843","80","Other"
98433,"2106909845","10","Other"
98435,"2106909845","80","Preparation in powder form containing by weight:   - 15 % or more but not more than 35 % of  wheat derived Maltodextrin   - 15 % or more but not more than 35 % of whey (milk serum)   - 10 % or more but not more than 30 % of refined bleached deodorised and non-hydrogenated sunflower oil   - 10 % or more but not more than 30 % of blended aged spray dried cheese   - 5 % or more but not more than 15 % of buttermilk and   - 01 % or more but not more than 10 % of sodium caseinate disodium phosphate lactic acid "
104021,"2106909847","80","Preparation having a moisture content of 1 % or more but not more than 4 % and containing by weight: - 15 % or more but not more than 35 % of buttermilk - 20 % (±10 %) of lactose - 20 % (±10 %) of whey protein concentrate - 15 % (±10 %) of cheddar cheese - 3 % (±2 %) of salt - 01 % or more but not more than 10 % of lactic acid E270 - 01 % or more but not more than 10 % of gum arabic E414 for use in the manufacture of products of food and drink industry"
98434,"2106909849","80","Other"
92852,"2106909853","10","Other"
92853,"2106909853","80","Of a kind used in drink industries"
92854,"2106909855","80","Other"
34628,"2200000000","80","BEVERAGES SPIRITS AND VINEGAR"
34629,"2201000000","80","Waters including natural or artificial mineral waters and aerated waters not containing added sugar or other sweetening matter nor flavoured; ice and snow"
34630,"2201100000","80","Mineral waters and aerated waters"
34631,"2201101100","10","Natural mineral waters"
34632,"2201101100","80","Not carbonated"
34633,"2201101900","80","Other"
72302,"2201109000","80","Other"
34637,"2201900000","80","Other"
34638,"2202000000","80","Waters including mineral waters and aerated waters containing added sugar or other sweetening matter or flavoured and other non-alcoholic beverages not including fruit or vegetable juices of heading 2009"
34639,"2202100000","80","Waters including mineral waters and aerated waters containing added sugar or other sweetening matter or flavoured"
101010,"2202910000","10","Other"
100976,"2202910000","80","Non-alcoholic beer"
101173,"2202910010","80","Containing sugar (sucrose or invert sugar)"
101174,"2202910090","80","Other"
100977,"2202990000","80","Other"
100978,"2202991100","10","Not containing products of headings 0401 to 0404 or fat obtained from products of headings 0401 to 0404"
100979,"2202991100","80","Soya-based beverages with a protein content of 28 % or more by weight"
100980,"2202991111","10","Containing sugar (sucrose or invert sugar)"
100981,"2202991111","80","Fruit juice or vegetable juice diluted with water or aerated"
100982,"2202991119","80","Other"
100983,"2202991191","10","Other"
100984,"2202991191","80","Fruit juice or vegetable juice diluted with water or aerated"
100985,"2202991199","80","Other"
100986,"2202991500","80","Soya-based beverages with a protein content of less than 28 % by weight; beverages based on nuts of Chapter 8 cereals of Chapter 10 or seeds of Chapter 12"
100987,"2202991511","10","Containing sugar (sucrose or invert sugar)"
100990,"2202991511","80","Fruit juice or vegetable juice diluted with water or aerated"
100988,"2202991519","80","Other"
100989,"2202991591","10","Other"
100991,"2202991591","80","Fruit juice or vegetable juice diluted with water or aerated"
100992,"2202991599","80","Other"
100993,"2202991900","80","Other"
100994,"2202991911","10","Containing sugar (sucrose or invert sugar)"
100995,"2202991911","80","Fruit juice or vegetable juice diluted with water or aerated"
100996,"2202991919","80","Other"
100997,"2202991991","10","Other"
100998,"2202991991","80","Fruit juice or vegetable juice diluted with water or aerated"
100999,"2202991999","80","Other"
101000,"2202999100","10","Other containing by weight of fat obtained from the products of headings 0401 to 0404"
101001,"2202999100","80","Less than 02 %"
101002,"2202999110","80","Fruit juice or vegetable juice diluted with water or aerated"
101003,"2202999190","80","Other"
101004,"2202999500","80","02 % or more but less than 2 %"
101005,"2202999510","80","Fruit juice or vegetable juice diluted with water or aerated"
101006,"2202999590","80","Other"
101007,"2202999900","80","2 % or more"
101008,"2202999910","80","Fruit juice or vegetable juice diluted with water or aerated"
101009,"2202999990","80","Other"
34648,"2203000000","80","Beer made from malt"
34649,"2203000100","10","In containers holding 10 litres or less"
34650,"2203000100","80","In bottles"
34651,"2203000900","80","Other"
34652,"2203001000","80","In containers holding more than 10 litres"
34654,"2204000000","80","Wine of fresh grapes including fortified wines; grape must other than that of heading 2009"
34655,"2204100000","80","Sparkling wine"
34656,"2204101100","10","With a protected designation of origin (PDO)"
34657,"2204101100","80","Champagne"
101011,"2204101300","80","Cava"
101012,"2204101500","80","Prosecco"
34669,"2204109100","80","Asti spumante"
91991,"2204109300","80","Other"
91989,"2204109400","80","With a protected geographical indication (PGI)"
91990,"2204109600","80","Other varietal wines"
91988,"2204109800","80","Other"
34675,"2204210000","10","Other wine; grape must with fermentation prevented or arrested by the addition of alcohol"
34676,"2204210000","80","In containers holding 2 litres or less"
91914,"2204210600","10","Wine other than that referred to in subheading 2204 10 in bottles with 'mushroom' stoppers held in place by ties or fastenings; wine otherwise put up with an excess pressure due to carbon dioxide in solution of not less than 1 bar but less than 3 bar measured at a temperature of 20 °C"
91915,"2204210600","80","With a protected designation of origin (PDO)"
91916,"2204210700","80","With a protected geographical indication (PGI)"
91917,"2204210800","80","Other varietal wines"
91918,"2204210900","80","Other"
55019,"2204211100","10","Other"
55020,"2204211100","20","Produced in the European Union"
55021,"2204211100","30","Of an actual alcoholic strength by volume not exceeding 15 % vol"
55022,"2204211100","40","Wine with a protected designation of origin (PDO)"
91919,"2204211100","50","White"
54804,"2204211100","80","Alsace"
91921,"2204211110","80","Of an actual alcoholic strength by volume not exceeding 13 % vol"
91955,"2204211190","80","Of an actual alcoholic strength by volume exceeding 13 % vol but not exceeding 15 % vol"
54805,"2204211200","80","Bordeaux"
91922,"2204211210","80","Of an actual alcoholic strength by volume not exceeding 13 % vol"
91956,"2204211290","80","Of an actual alcoholic strength by volume exceeding 13 % vol but not exceeding 15 % vol"
54806,"2204211300","80","Bourgogne (Burgundy)"
91923,"2204211310","80","Of an actual alcoholic strength by volume not exceeding 13 % vol"
91957,"2204211390","80","Of an actual alcoholic strength by volume exceeding 13 % vol but not exceeding 15 % vol"
54807,"2204211700","80","Val de Loire (Loire Valley)"
91924,"2204211710","80","Of an actual alcoholic strength by volume not exceeding 13 % vol"
91958,"2204211790","80","Of an actual alcoholic strength by volume exceeding 13 % vol but not exceeding 15 % vol"
54809,"2204211800","80","Mosel"
91925,"2204211810","80","Of an actual alcoholic strength by volume not exceeding 13 % vol"
91959,"2204211890","80","Of an actual alcoholic strength by volume exceeding 13 % vol but not exceeding 15 % vol"
54810,"2204211900","80","Pfalz"
91926,"2204211910","80","Of an actual alcoholic strength by volume not exceeding 13 % vol"
91960,"2204211990","80","Of an actual alcoholic strength by volume exceeding 13 % vol but not exceeding 15 % vol"
54811,"2204212200","80","Rheinhessen"
91927,"2204212210","80","Of an actual alcoholic strength by volume not exceeding 13 % vol"
91961,"2204212290","80","Of an actual alcoholic strength by volume exceeding 13 % vol but not exceeding 15 % vol"
81154,"2204212300","80","Tokaj"
91928,"2204212310","80","Of an actual alcoholic strength by volume not exceeding 13 % vol"
91962,"2204212390","80","Of an actual alcoholic strength by volume exceeding 13 % vol but not exceeding 15 % vol"
54813,"2204212400","80","Lazio (Latium)"
91929,"2204212410","80","Of an actual alcoholic strength by volume not exceeding 13 % vol"
91963,"2204212490","80","Of an actual alcoholic strength by volume exceeding 13 % vol but not exceeding 15 % vol"
54815,"2204212600","80","Toscana (Tuscany)"
91930,"2204212610","80","Of an actual alcoholic strength by volume not exceeding 13 % vol"
91964,"2204212690","80","Of an actual alcoholic strength by volume exceeding 13 % vol but not exceeding 15 % vol"
54816,"2204212700","80","Trentino Alto Adige and Friuli"
91931,"2204212710","80","Of an actual alcoholic strength by volume not exceeding 13 % vol"
91965,"2204212790","80","Of an actual alcoholic strength by volume exceeding 13 % vol but not exceeding 15 % vol"
54817,"2204212800","80","Veneto"
91932,"2204212810","80","Of an actual alcoholic strength by volume not exceeding 13 % vol"
91966,"2204212890","80","Of an actual alcoholic strength by volume exceeding 13 % vol but not exceeding 15 % vol"
101013,"2204213100","80","Sicilia"
101014,"2204213110","80","Of an actual alcoholic strength by volume not exceeding 13 % vol"
101015,"2204213190","80","Of an actual alcoholic strength by volume exceeding 13 % vol but not exceeding 15 % vol"
54818,"2204213200","80","Vinho Verde"
91933,"2204213210","80","Of an actual alcoholic strength by volume not exceeding 13 % vol"
91967,"2204213290","80","Of an actual alcoholic strength by volume exceeding 13 % vol but not exceeding 15 % vol"
54819,"2204213400","80","Penedés"
91934,"2204213410","80","Of an actual alcoholic strength by volume not exceeding 13 % vol"
91968,"2204213490","80","Of an actual alcoholic strength by volume exceeding 13 % vol but not exceeding 15 % vol"
54821,"2204213600","80","Rioja"
91935,"2204213610","80","Of an actual alcoholic strength by volume not exceeding 13 % vol"
91969,"2204213690","80","Of an actual alcoholic strength by volume exceeding 13 % vol but not exceeding 15 % vol"
54822,"2204213700","80","Valencia"
91936,"2204213710","80","Of an actual alcoholic strength by volume not exceeding 13 % vol"
91970,"2204213790","80","Of an actual alcoholic strength by volume exceeding 13 % vol but not exceeding 15 % vol"
55123,"2204213800","80","Other"
91937,"2204213810","80","Of an actual alcoholic strength by volume not exceeding 13 % vol"
91971,"2204213890","80","Of an actual alcoholic strength by volume exceeding 13 % vol but not exceeding 15 % vol"
55124,"2204214200","10","Other"
54876,"2204214200","80","Bordeaux"
91938,"2204214210","80","Of an actual alcoholic strength by volume not exceeding 13 % vol"
91972,"2204214290","80","Of an actual alcoholic strength by volume exceeding 13 % vol but not exceeding 15 % vol"
54879,"2204214300","80","Bourgogne (Burgundy)"
91939,"2204214310","80","Of an actual alcoholic strength by volume not exceeding 13 % vol"
91973,"2204214390","80","Of an actual alcoholic strength by volume exceeding 13 % vol but not exceeding 15 % vol"
54890,"2204214400","80","Beaujolais"
91940,"2204214410","80","Of an actual alcoholic strength by volume not exceeding 13 % vol"
91974,"2204214490","80","Of an actual alcoholic strength by volume exceeding 13 % vol but not exceeding 15 % vol"
54891,"2204214600","80","Vallée du Rhône"
91941,"2204214610","80","Of an actual alcoholic strength by volume not exceeding 13 % vol"
91975,"2204214690","80","Of an actual alcoholic strength by volume exceeding 13 % vol but not exceeding 15 % vol"
54893,"2204214700","80","Languedoc-Roussillon"
91942,"2204214710","80","Of an actual alcoholic strength by volume not exceeding 13 % vol"
91976,"2204214790","80","Of an actual alcoholic strength by volume exceeding 13 % vol but not exceeding 15 % vol"
54894,"2204214800","80","Val de Loire (Loire Valley)"
91943,"2204214810","80","Of an actual alcoholic strength by volume not exceeding 13 % vol"
91977,"2204214890","80","Of an actual alcoholic strength by volume exceeding 13 % vol but not exceeding 15 % vol"
101016,"2204216100","80","Sicilia"
101017,"2204216110","80","Of an actual alcoholic strength by volume not exceeding 13 % vol"
101018,"2204216190","80","Of an actual alcoholic strength by volume exceeding 13 % vol but not exceeding 15 % vol"
54898,"2204216200","80","Piemonte (Piedmont)"
91944,"2204216210","80","Of an actual alcoholic strength by volume not exceeding 13 % vol"
91978,"2204216290","80","Of an actual alcoholic strength by volume exceeding 13 % vol but not exceeding 15 % vol"
54904,"2204216600","80","Toscana (Tuscany)"
91945,"2204216610","80","Of an actual alcoholic strength by volume not exceeding 13 % vol"
91979,"2204216690","80","Of an actual alcoholic strength by volume exceeding 13 % vol but not exceeding 15 % vol"
54906,"2204216700","80","Trentino and Alto Adige"
91946,"2204216710","80","Of an actual alcoholic strength by volume not exceeding 13 % vol"
91980,"2204216790","80","Of an actual alcoholic strength by volume exceeding 13 % vol but not exceeding 15 % vol"
54907,"2204216800","80","Veneto"
91947,"2204216810","80","Of an actual alcoholic strength by volume not exceeding 13 % vol"
91981,"2204216890","80","Of an actual alcoholic strength by volume exceeding 13 % vol but not exceeding 15 % vol"
54908,"2204216900","80","Dão Bairrada and Douro"
91948,"2204216910","80","Of an actual alcoholic strength by volume not exceeding 13 % vol"
91982,"2204216990","80","Of an actual alcoholic strength by volume exceeding 13 % vol but not exceeding 15 % vol"
54909,"2204217100","80","Navarra"
91950,"2204217110","80","Of an actual alcoholic strength by volume not exceeding 13 % vol"
91983,"2204217190","80","Of an actual alcoholic strength by volume exceeding 13 % vol but not exceeding 15 % vol"
54910,"2204217400","80","Penedés"
91951,"2204217410","80","Of an actual alcoholic strength by volume not exceeding 13 % vol"
91984,"2204217490","80","Of an actual alcoholic strength by volume exceeding 13 % vol but not exceeding 15 % vol"
54911,"2204217600","80","Rioja"
91952,"2204217610","80","Of an actual alcoholic strength by volume not exceeding 13 % vol"
91985,"2204217690","80","Of an actual alcoholic strength by volume exceeding 13 % vol but not exceeding 15 % vol"
54912,"2204217700","80","Valdepeñas"
91953,"2204217710","80","Of an actual alcoholic strength by volume not exceeding 13 % vol"
91986,"2204217790","80","Of an actual alcoholic strength by volume exceeding 13 % vol but not exceeding 15 % vol"
55125,"2204217800","80","Other"
91954,"2204217810","80","Of an actual alcoholic strength by volume not exceeding 13 % vol"
91987,"2204217890","80","Of an actual alcoholic strength by volume exceeding 13 % vol but not exceeding 15 % vol"
54929,"2204217900","10","Wine with a protected geographical indication (PGI)"
55075,"2204217900","80","White"
92445,"2204217910","80","Of an actual alcoholic strength by volume not exceeding 13 % vol"
92050,"2204217990","80","Of an actual alcoholic strength by volume exceeding 13 % vol but not exceeding 15 % vol"
55076,"2204218000","80","Other"
92124,"2204218010","80","Of an actual alcoholic strength by volume not exceeding 13 % vol"
92125,"2204218090","80","Of an actual alcoholic strength by volume exceeding 13 % vol but not exceeding 15 % vol"
55077,"2204218100","10","Other varietal wines"
55079,"2204218100","80","White"
92009,"2204218110","80","Of an actual alcoholic strength by volume not exceeding 13 % vol"
92008,"2204218190","80","Of an actual alcoholic strength by volume exceeding 13 % vol but not exceeding 15 % vol"
55080,"2204218200","80","Other"
92010,"2204218210","80","Of an actual alcoholic strength by volume not exceeding 13 % vol"
92011,"2204218290","80","Of an actual alcoholic strength by volume exceeding 13 % vol but not exceeding 15 % vol"
92004,"2204218300","10","Other"
55082,"2204218300","80","White"
92013,"2204218310","80","Of an actual alcoholic strength by volume not exceeding 13 % vol"
92012,"2204218390","80","Of an actual alcoholic strength by volume exceeding 13 % vol but not exceeding 15 % vol"
55083,"2204218400","80","Other"
92015,"2204218410","80","Of an actual alcoholic strength by volume not exceeding 13 % vol"
92014,"2204218490","80","Of an actual alcoholic strength by volume exceeding 13 % vol but not exceeding 15 % vol"
92016,"2204218500","10","Of an actual alcoholic strength by volume exceeding 15 % vol"
92017,"2204218500","20","Wine with a protected designation of origin (PDO) or a protected geographical indication (PGI)"
81084,"2204218500","80","Madeira and Setubal muscatel"
92018,"2204218510","80","Of an actual alcoholic strength by volume exceeding 15 % vol but not exceeding 18 % vol"
92019,"2204218590","80","Of an actual alcoholic strength by volume exceeding 18 % vol but not exceeding 22 % vol"
101019,"2204218595","80","Of an actual alcoholic strength by volume exceeding 22 % vol"
92020,"2204218600","80","Sherry"
92021,"2204218610","80","Of an actual alcoholic strength by volume exceeding 15 % vol but not exceeding 18 % vol"
92022,"2204218690","80","Of an actual alcoholic strength by volume exceeding 18 % vol but not exceeding 22 % vol"
101020,"2204218695","80","Of an actual alcoholic strength by volume exceeding 22 % vol"
54914,"2204218700","80","Marsala"
92023,"2204218710","80","Of an actual alcoholic strength by volume exceeding 15 % vol but not exceeding 18 % vol"
92024,"2204218790","80","Of an actual alcoholic strength by volume exceeding 18 % vol but not exceeding 22 % vol"
101021,"2204218795","80","Of an actual alcoholic strength by volume exceeding 22 % vol"
54915,"2204218800","80","Samos and Muscat de Lemnos"
92025,"2204218810","80","Of an actual alcoholic strength by volume exceeding 15 % vol but not exceeding 18 % vol"
92026,"2204218890","80","Of an actual alcoholic strength by volume exceeding 18 % vol but not exceeding 22 % vol"
101022,"2204218895","80","Of an actual alcoholic strength by volume exceeding 22 % vol"
54916,"2204218900","80","Port"
92027,"2204218910","80","Of an actual alcoholic strength by volume exceeding 15 % vol but not exceeding 18 % vol"
92028,"2204218990","80","Of an actual alcoholic strength by volume exceeding 18 % vol but not exceeding 22 % vol"
101023,"2204218995","80","Of an actual alcoholic strength by volume exceeding 22 % vol"
92029,"2204219000","80","Other"
92030,"2204219010","80","Of an actual alcoholic strength by volume exceeding 15 % vol but not exceeding 18 % vol"
92031,"2204219090","80","Of an actual alcoholic strength by volume exceeding 18 % vol but not exceeding 22 % vol"
101024,"2204219095","80","Of an actual alcoholic strength by volume exceeding 22 % vol"
92032,"2204219100","80","Other"
92033,"2204219110","80","Of an actual alcoholic strength by volume exceeding 15 % vol but not exceeding 18 % vol"
92034,"2204219190","80","Of an actual alcoholic strength by volume exceeding 18 % vol but not exceeding 22 % vol"
101025,"2204219195","80","Of an actual alcoholic strength by volume exceeding 22 % vol"
92036,"2204219300","10","Other"
92037,"2204219300","20","Wine with a protected designation of origin (PDO) or a protected geographical indication (PGI)"
92038,"2204219300","80","White"
92039,"2204219311","10","Of an actual alcoholic strength by volume not exceeding 13 % vol"
92040,"2204219311","80","Aïn Bessem-Bouira Médéa Coteaux du Zaccar Dahra Coteaux de Mascara Monts du Tessalah Coteaux de Tlemcen"
92041,"2204219312","80","Berkane Saïs Beni M'Tir Guerrouane Zemmour Zennata"
92042,"2204219313","80","Coteaux d'Utique Kelibia Thibar Mornag"
92043,"2204219319","80","Other"
92044,"2204219321","10","Of an actual alcoholic strength by volume exceeding 13 % vol but not exceeding 15 % vol"
92045,"2204219321","80","Aïn Bessem-Bouira Médéa Coteaux du Zaccar Dahra Coteaux de Mascara Monts du Tessalah Coteaux de Tlemcen"
92046,"2204219322","80","Berkane Saïs Beni M'Tir Guerrouane Zemmour Zennata"
92047,"2204219323","80","Coteaux d'Utique Kelibia Thibar Mornag"
92048,"2204219329","80","Other"
92075,"2204219331","80","Of an actual alcoholic strength by volume exceeding 15 % vol but not exceeding 18 % vol"
92076,"2204219341","80","Of an actual alcoholic strength by volume exceeding 18 % vol but not exceeding 22 % vol"
92079,"2204219351","80","Of an actual alcoholic strength by volume exceeding 22 % vol"
55085,"2204219400","80","Other"
92061,"2204219411","10","Wine of fresh grapes"
92062,"2204219411","20","Of an actual alcoholic strength by volume not exceeding 13 % vol"
